t,temp_C,temp_seasonal,anomaly,z,rain_mm,wet,date
543,19.816843679257197,20.36227270262857,-0.545429023371373,-0.19479607977549038,7.304029103422588,1,2026-06-27
544,13.192763987984797,20.418311543818334,-7.225547555833537,-2.5805526985119775,5.053099712634017,1,2026-06-28
545,13.45843491043728,20.471855857615623,-7.013420947178342,-2.5047931954208367,1.6922620573151093,1,2026-06-29
546,14.971145144691109,20.522889777684675,-5.551744632993566,-1.9827659403548452,0.0,0,2026-06-30
547,24.120145836887822,20.571398181573578,3.5487476553142447,1.2674098768979447,0.0,0,2026-07-01
548,24.573181771021186,20.61736669519535,3.9558150758258357,1.4127910985092271,0.0,0,2026-07-02
549,27.24001329799011,20.660781697087337,6.579231600902773,2.3497255717509904,0.0,0,2026-07-03
550,30.110361590402643,20.701630322447496,9.408731267955147,3.3602611671268385,0.0,0,2026-07-04
551,29.935217374960338,20.739900466946555,9.195316908013783,3.284041752862066,10.187017496868835,1,2026-07-05
552,27.923443024617473,20.77558079031475,7.147862234302724,2.5528079408224014,0.0,0,2026-07-06
553,28.889450146742867,20.80866071970224,8.080789427040628,2.8859962239430814,13.219319984239506,1,2026-07-07
554,24.001535457709494,20.839130452812007,3.1624050048974865,1.1294303588919596,0.0,0,2026-07-08
555,23.52271940538083,20.866980960804547,2.6557384445762837,0.9484780159201014,1.0872673326225903,1,2026-07-09
556,20.58683224042104,20.89220399097328,-0.30537175055224175,-0.10906133948294348,0.0,0,2026-07-10
557,21.19181941897201,20.914792069190007,0.2770273497820033,0.09893833920785831,11.567376919702228,1,2026-07-11
558,20.59460182044154,20.93473850211966,-0.3401366816781195,-0.12147738631361411,12.66371555406378,1,2026-07-12
559,22.507110362435213,20.952037379203688,1.5550729832315238,0.5553832082969729,2.607492476434932,1,2026-07-13
560,22.207084543361155,20.96668357441147,1.2404009689496847,0.44300034605345884,0.0,0,2026-07-14
561,24.667926647204137,20.97867274775927,3.6892538994448687,1.3175906783731675,0.0,0,2026-07-15
562,23.1500350134613,20.988001346596285,2.162033666865014,0.7721548810232193,0.0,0,2026-07-16
563,25.661180209350196,20.994666606657344,4.66651360269285,1.6666120009617325,0.0,0,2026-07-17
564,26.39491059503534,20.998666552882046,5.396244042153296,1.9272300150547488,0.0,0,2026-07-18
565,22.298679399798303,21.0,1.2986793997983028,0.46381407135653674,0.0,0,2026-07-19
566,23.218687121992538,20.998666552882046,2.220020569110491,0.7928644889680325,1.3139984836299925,1,2026-07-20
567,21.8790840218912,20.994666606657344,0.8844174152338553,0.31586336258351977,0.0,0,2026-07-21
568,24.500698420411595,20.988001346596285,3.5126970738153087,1.2545346692197532,0.0,0,2026-07-22
569,26.345827975812547,20.97867274775927,5.367155228053276,1.9168411528761702,4.975873972066276,1,2026-07-23
570,25.747426833750275,20.96668357441147,4.780743259338805,1.707408306906716,6.042409155718992,1,2026-07-24
571,29.44606605171784,20.952037379203688,8.494028672514151,3.0335816687550543,4.134204096727802,1,2026-07-25
572,27.55414403989425,20.934738502119664,6.619405537774586,2.3640734063480666,0.24914473773583554,1,2026-07-26
573,22.798332671556768,20.914792069190007,1.883540602366761,0.6726930722738432,6.388197958483981,1,2026-07-27
574,24.035953110492365,20.89220399097328,3.143749119519085,1.1227675426853876,0.0,0,2026-07-28
575,23.077641405937804,20.866980960804547,2.210660445133258,0.7895215875475923,0.0,0,2026-07-29
576,22.560143402745265,20.839130452812007,1.7210129499332578,0.6146474821190206,2.0326211675922887,1,2026-07-30
577,24.568060217912265,20.80866071970224,3.7593994982100263,1.3426426779321523,0.0,0,2026-07-31
578,25.820490495534976,20.775580790314756,5.044909705220222,1.8017534661500796,0.6943628044959063,1,2026-08-01
579,27.69982682666212,20.739900466946555,6.959926359715566,2.485687985612702,0.0,0,2026-08-02
580,27.795840631676203,20.7016303224475,7.094210309228703,2.5336465390102516,0.0,0,2026-08-03
581,27.739739156541848,20.660781697087337,7.078957459454511,2.5281990926623257,0.0,0,2026-08-04
582,24.34343384710175,20.617366695195354,3.726067151906397,1.330738268537999,0.0,0,2026-08-05
583,26.797003613224877,20.571398181573578,6.225605431651299,2.2234305113040356,0.0,0,2026-08-06
584,26.535128681068368,20.522889777684682,6.012238903383684,2.1472281797798876,0.0,0,2026-08-07
585,25.162705164338455,20.471855857615623,4.690849306722832,1.675303323829583,0.0,0,2026-08-08
586,23.961335124561643,20.418311543818334,3.5430235807433084,1.2653655645511817,0.0,0,2026-08-09
587,21.832006246134426,20.362272702628566,1.4697335435058592,0.5249048369663784,0.0,0,2026-08-10
588,22.878282611286274,20.30375593956439,2.5745266717218827,0.9194738113292439,9.074554077968243,1,2026-08-11
589,22.538413946129097,20.242778594405586,2.29563535172351,0.8198697684726822,0.0,0,2026-08-12
590,25.89997091333935,20.179358736055526,5.7206121772838205,2.0430757776013646,4.953100800521,1,2026-08-13
591,25.26838823324273,20.113515157186956,5.154873076055775,1.8410260985913485,4.858033388618188,1,2026-08-14
592,22.916390360994487,20.045267368673315,2.8711229923211734,1.0254010686861335,0.0,0,2026-08-15
593,21.149591266880925,19.974635593807243,1.174955673073684,0.4196270260977443,0.0,0,2026-08-16
594,23.766916795755098,19.901640762308,3.8652760334471,1.3804557262311072,0.0,0,2026-08-17
595,26.6082844547978,19.8263045041195,6.781979950678302,2.4221356966708223,4.7175202669562335,1,2026-08-18
596,26.848561141045373,19.74864914300095,7.0999119980444245,2.5356828564444376,0.0,0,2026-08-19
597,24.595201369576806,19.668697689911784,4.92650367966502,1.7594655998803643,0.0,0,2026-08-20
598,22.965100350889145,19.586473836193047,3.3786265146960965,1.2066523266771774,0.9578301488165875,1,2026-08-21
599,19.734277456100187,19.502001946547132,0.23227550955305398,0.08295553912609072,0.0,0,2026-08-22
600,21.58345388697328,19.41530705181799,2.1681468351552917,0.7743381554126042,0.0,0,2026-08-23
601,22.86204841787207,19.326414841573964,3.5356335762981086,1.2627262772493246,0.0,0,2026-08-24
602,22.89506515680526,19.23535165649539,3.6597135003098717,1.3070405358249544,0.0,0,2026-08-25
603,26.40694116929444,19.142144480569332,7.264796688725109,2.5945702459732534,0.0,0,2026-08-26
604,22.789720356210935,19.046820933093564,3.7428994231173704,1.3367497939704895,0.0,0,2026-08-27
605,25.070120840291032,18.949409260492487,6.120711579798545,2.1859684213566233,0.0,0,2026-08-28
606,23.155962644223433,18.849938327946973,4.306024316276459,1.5378658272415926,5.936509159966268,1,2026-08-29
607,18.647494700822058,18.748437610841115,-0.10094291001905953,-0.036051039292521264,3.505399520600999,1,2026-08-30
608,19.02499063864232,18.64493718602796,0.3800534526143582,0.13573337593369936,3.2478020521390896,1,2026-08-31
609,16.994501717116048,18.539467722917088,-1.5449660058010413,-0.5517735735003719,3.788841510051357,1,2026-09-01
610,18.77456198763675,18.432060474386653,0.34250151325009726,0.12232196901789189,1.0415449129889338,1,2026-09-02
611,16.34798877303019,18.322747267522413,-1.974758494492225,-0.7052708908900804,0.0,0,2026-09-03
612,15.505234764645609,18.211560494186752,-2.7063257295411436,-0.9665449034075514,0.0,0,2026-09-04
613,13.341240480467494,18.0985331014202,-4.757292620952707,-1.699033078911681,6.075841349665933,1,2026-09-05
614,12.257391548828988,17.98369858167858,-5.7263070328495935,-2.0451096545891407,2.728222528462983,1,2026-09-06
615,10.82988435969386,17.867090962908414,-7.037206603214553,-2.5132880725766262,6.088070905730323,1,2026-09-07
616,13.964944705148751,17.748744798463743,-3.7838000933149925,-1.351357176183926,0.0,0,2026-09-08
617,11.584954870127701,17.628695156867224,-6.0437402867395225,-2.158478673835544,6.344386397287104,1,2026-09-09
618,12.063673012765545,17.506977611418513,-5.4433045986529685,-1.9440373566617746,0.0,0,2026-09-10
619,13.907781183180012,17.383628229653254,-3.4758470464732425,-1.2413739451690153,0.0,0,2026-09-11
620,13.252263234924243,17.258683562655314,-4.00642032773107,-1.4308644027610966,0.0,0,2026-09-12
621,13.44599253961668,17.13218063422609,-3.6861880946094083,-1.3164957480747888,0.0,0,2026-09-13
622,11.792915824993988,17.0041569299134,-5.211241104919411,-1.8611575374712184,0.0,0,2026-09-14
623,11.844185538320621,16.87465038590384,-5.03046484758322,-1.7965945884225787,0.0,0,2026-09-15
624,13.737251458928156,16.743699377781347,-3.006447918853191,-1.0737313995904254,0.0,0,2026-09-16
625,15.526222140378806,16.611342709155814,-1.085120568777007,-0.3875430602775025,0.0,0,2026-09-17
626,17.221793696305003,16.477619600164626,0.7441740961403778,0.2657764629072778,0.0,0,2026-09-18
627,14.66885310125592,16.342569675850964,-1.6737165745950437,-0.5977559194982299,0.0,0,2026-09-19
628,15.23215637635091,16.20623295442202,-0.9740765780711116,-0.3478844921682542,0.0,0,2026-09-20
629,19.3682551741685,16.068649835390737,3.2996053387777624,1.1784304781349153,0.0,0,2026-09-21
630,16.580746755922362,15.929861087604579,0.6508856683177839,0.23245916725635143,0.0,0,2026-09-22
631,12.441121757134507,15.789907837164806,-3.3487860800302998,-1.19599502858225,0.0,0,2026-09-23
632,8.869067997654982,15.64883155523998,-6.779763557584998,-2.421344127708928,0.0,0,2026-09-24
633,12.427817629890082,15.506674045777093,-3.0788564158870093,-1.0995915771025033,0.0,0,2026-09-25
634,12.524498393083363,15.363477433114227,-2.838979040030863,-1.0139210857253083,0.0,0,2026-09-26
635,11.77392669517263,15.219284149498133,-3.445357454325504,-1.2304848051162514,0.0,0,2026-09-27
636,14.282932071342183,15.074136922510707,-0.7912048511685239,-0.2825731611316157,4.899223852435447,1,2026-09-28
637,12.327090053491451,14.928078762407827,-2.6009887089163755,-0.9289245388987056,0.0,0,2026-09-29
638,13.207098552459025,14.781152949374523,-1.5740543969154983,-0.562162284612678,0.0,0,2026-09-30
639,15.999435299443133,14.633403020700143,1.3660322787429906,0.48786867097963954,0.0,0,2026-10-01
640,14.641823578230392,14.484872757877216,0.15695082035317542,0.05605386441184837,0.0,0,2026-10-02
641,17.647371559518962,14.335606173628198,3.311765385890764,1.1827733521038444,2.2187093884478117,1,2026-10-03
642,16.131320974263392,14.18564749886342,1.9456734753999714,0.6948833840714184,0.0,0,2026-10-04
643,15.574111772991355,14.035041169574598,1.5390706034167565,0.5496680726488417,0.0,0,2026-10-05
644,17.591304704379624,13.883831813667436,3.707472890712188,1.3240974609686387,0.0,0,2026-10-06
645,14.576607847950195,13.732064237737474,0.8445436102127213,0.30162271793311474,3.846514281600803,1,2026-10-07
646,15.13847700590857,13.579783413792853,1.5586935921157157,0.5566762828984699,0.0,0,2026-10-08
647,15.585489786103814,13.427034465928218,2.158455320175597,0.7708769000627134,0.0,0,2026-10-09
648,15.755723963650619,13.27386265695339,2.481861306697228,0.8863790381061529,5.0561174907420945,1,2026-10-10
649,14.025944725781628,13.120313374981102,0.9056313508005265,0.3234397681430452,0.0,0,2026-10-11
650,11.65523175920211,12.966432119977473,-1.3112003607753622,-0.46828584313405797,0.0,0,2026-10-12
651,12.82694678031202,12.81226449027937,0.014682290032651757,0.005243675011661342,0.0,0,2026-10-13
652,12.464164792916524,12.657856169082704,-0.1936913761661809,-0.06917549148792175,0.0,0,2026-10-14
653,13.96205505987811,12.503252910905431,1.4588021489726808,0.5210007674902432,0.0,0,2026-10-15
654,13.777885275972952,12.348500528029579,1.429384747943374,0.5104945528369192,0.0,0,2026-10-16
655,10.357040425681301,12.193644876926005,-1.8366044512447037,-0.6559301611588229,0.0,0,2026-10-17
656,16.261627282220104,12.038731844666207,4.2228954375538965,1.5081769419835345,1.8539305706247349,1,2026-10-18
657,15.732239235458149,11.883807335324917,3.8484319001332326,1.3744399643332974,0.8770024064073505,1,2026-10-19
658,15.304828189171019,11.728917256377837,3.5759109327931817,1.2771110474261365,2.802123413439331,1,2026-10-20
659,17.157606327259437,11.574107505098114,5.583498822161323,1.9941067222004725,5.405644425644368,1,2026-10-21
660,14.864145093813715,11.41942395495615,3.4447211388575654,1.2302575495919876,0.0,0,2026-10-22
661,11.610887498452115,11.264912442026198,0.3459750564259174,0.12356252015211337,0.0,0,2026-10-23
662,8.530698357636107,11.110618751404155,-2.579920393768049,-0.921400140631446,0.0,0,2026-10-24
663,7.072536144958779,10.956588603640498,-3.884052458681719,-1.3871615923863283,0.0,0,2026-10-25
664,10.53493292065119,10.802867641192238,-0.2679347205410485,-0.09569097162180304,1.7011344666476256,1,2026-10-26
665,9.838882219919695,10.64950141489813,-0.8106191949784356,-0.2895068553494413,0.0,0,2026-10-27
666,13.075484516652706,10.49653537048092,2.578949146171785,0.9210532664899233,7.74543149570118,1,2026-10-28
667,12.672313571387134,10.344014835080893,2.328298736306241,0.8315352629665147,9.094038759065166,1,2026-10-29
668,12.09899169965893,10.191985003824287,1.9070066958346419,0.6810738199409436,0.0,0,2026-10-30
669,8.876377840189198,10.040490926431222,-1.164113086242023,-0.4157546736578654,0.0,0,2026-10-31
670,6.948479857414359,9.889577493866309,-2.94109763645195,-1.0503920130185536,0.0,0,2026-11-01
671,7.659037852020449,9.739289425036628,-2.080251573016178,-0.7429469903629208,0.0,0,2026-11-02
672,9.615614556355268,9.589671253540438,0.025943302814830593,0.009265465291010926,0.0,0,2026-11-03
673,8.537307597930457,9.440767314470964,-0.9034597165405067,-0.32266418447875245,0.0,0,2026-11-04
674,6.738117337060439,9.292621731278992,-2.554504394218552,-0.9123229979351972,0.0,0,2026-11-05
675,6.083332783878733,9.14527840269805,-3.0619456188193177,-1.093552006721185,0.0,0,2026-11-06
676,5.976561541773542,8.998780989736328,-3.0222194479627866,-1.0793640885581381,0.0,0,2026-11-07
677,9.043929974854109,8.853172902738942,0.1907570721151659,0.0681275257554164,0.0,0,2026-11-08
678,8.691500426704579,8.708497288524581,-0.016996861820001985,-0.006070307792857852,4.581499758565951,1,2026-11-09
679,8.990344936263734,8.564797017600077,0.4255479186636567,0.15198139952273454,0.8989447820704429,1,2026-11-10
680,6.7140407300710265,8.42211467145701,-1.7080739413859827,-0.610026407637851,1.172048668261939,1,2026-11-11
681,5.780666858840188,8.280492529953865,-2.499825671113676,-0.8927948825405987,7.9660788569719445,1,2026-11-12
682,6.81570580814682,8.13997255878764,-1.3242667506408208,-0.4729524109431503,0.0,0,2026-11-13
683,7.0173196382115774,8.00059639705849,-0.9832767588469133,-0.3511702710167548,0.0,0,2026-11-14
684,7.708644125792375,7.862405344931063,-0.15376121913868768,-0.05491472112095989,0.0,0,2026-11-15
685,5.6650770483369755,7.725440351396553,-2.0603633030595767,-0.7358440368069917,0.0,0,2026-11-16
686,6.084443861500345,7.589742002138462,-1.5052981406381172,-0.5376064787993275,0.0,0,2026-11-17
687,8.530783978793801,7.455350507506315,1.075433471287486,0.3840833826026736,0.0,0,2026-11-18
688,10.868922255928727,7.322305690600363,3.5466165653283643,1.2666487733315588,3.582685048829833,1,2026-11-19
689,7.744527136916717,7.190646975471197,0.5538801614455195,0.19781434337339984,0.0,0,2026-11-20
690,9.12572712462688,7.060413375437525,2.0653137491893565,0.737612053281913,0.0,0,2026-11-21
691,6.120659806720392,6.931643481525734,-0.8109836748053423,-0.2896370267161937,0.0,0,2026-11-22
692,7.210946235296088,6.80437545103446,0.40657078426162807,0.14520385152201004,0.0,0,2026-11-23
693,5.546647917981565,6.678646996227793,-1.131999078246229,-0.404285385087939,0.0,0,2026-11-24
694,9.716663698150164,6.55449537316036,3.162168324989805,1.129345830353502,0.0,0,2026-11-25
695,9.48073185643993,6.431957370637473,3.048774485802456,1.0888480306437343,0.0,0,2026-11-26
696,7.454294304372411,6.3110692993138695,1.1432250050585409,0.40829464466376464,12.399443240091783,1,2026-11-27
697,4.91387461158716,6.191866980934047,-1.2779923693468866,-0.4564258461953167,29.729432143317293,1,2026-11-28
698,6.016680750955858,6.074385737717563,-0.05770498676170499,-0.02060892384346607,0.0,0,2026-11-29
699,5.803450299759772,5.958660381892223,-0.15521008213245055,-0.05543217219016092,0.0,0,2026-11-30
700,5.378237692765247,5.8447252053785155,-0.4664875126132678,-0.1666026830761671,0.0,0,2026-12-01
701,6.538278594550876,5.732613969628153,0.805664624922724,0.28773736604383,0.0,0,2026-12-02
702,7.288954807048621,5.622359895619857,1.6665949114287646,0.5952124683674159,0.0,0,2026-12-03
703,6.3875381037953485,5.513995654015248,0.8735424497801005,0.31197944635003594,0.0,0,2026-12-04
704,8.027302048307991,5.407553355477791,2.619748692830199,0.9356245331536426,0.0,0,2026-12-05
705,10.459892074353665,5.303064541157759,5.156827533195906,1.841724118998538,0.0,0,2026-12-06
706,9.755416678326682,5.200560173345874,4.554856504980808,1.6267344660645744,0.0,0,2026-12-07
707,7.1778818235692485,5.100070626298568,2.0778111972706803,0.7420754275966716,0.0,0,2026-12-08
708,4.8853793712839435,5.001625677237361,-0.11624630595341778,-0.04151653784050635,0.0,0,2026-12-09
709,3.907731094330356,4.905254497525277,-0.9975234031949209,-0.35625835828390034,0.0,0,2026-12-10
710,2.7152227293916353,4.810985644022715,-2.0957629146310794,-0.7484867552253855,0.0,0,2026-12-11
711,5.055527255902489,4.718847050625475,0.3366802052770146,0.12024293045607665,0.0,0,2026-12-12
712,3.31646949548013,4.628866019987285,-1.3123965245071552,-0.46871304446684114,0.0,0,2026-12-13
713,0.6933450523131057,4.541069215429466,-3.84772416311636,-1.3741872011129859,6.689141401014264,1,2026-12-14
714,1.1918177063810886,4.455482653040033,-3.263664946658944,-1.1655946238067658,2.2021432824523672,1,2026-12-15
715,-0.1961963786350207,4.372131693964523,-4.568328072599543,-1.6315457402141227,4.219004152707254,1,2026-12-16
716,0.712888138579892,4.291041036890974,-3.5781528983110817,-1.277911749396815,0.0,0,2026-12-17
717,4.435358162019118,4.2122347107311455,0.2231234512879725,0.07968694688856162,0.0,0,2026-12-18
718,6.888032656025737,4.135736067500275,2.7522965885254616,0.9829630673305221,0.0,0,2026-12-19
719,11.365894320680646,4.0615677753973145,7.304326545283332,2.6086880518869044,0.0,0,2026-12-20
720,12.727505234634059,3.989751812087917,8.737753422546142,3.1206262223379078,1.5986685340620295,1,2026-12-21
721,10.532629178983864,3.9203094581918982,6.612319720791966,2.361542757425702,1.0334496054061417,1,2026-12-22
722,7.456706454175229,3.853261290977427,3.6034451631978017,1.286944701142072,0.0,0,2026-12-23
723,8.736171697221428,3.7886271782634537,4.947544518957974,1.7669801853421336,0.0,0,2026-12-24
724,3.856399555693061,3.726426272532507,0.12997328316055423,0.04641902970019794,14.997752025499839,1,2026-12-25
725,0.7178756773022803,3.6666770052553534,-2.948801327953073,-1.053143331411812,2.1277673576299927,1,2026-12-26
726,5.29874687822078,3.6093970814293783,1.6893497967914017,0.6033392131397863,0.0,0,2026-12-27
727,3.274701072924264,3.5546034743322217,-0.27990240140795786,-0.09996514335998495,0.0,0,2026-12-28
728,1.6039486415662558,3.5023124204922063,-1.8983637789259504,-0.6779870639021252,0.0,0,2026-12-29
729,-0.17516278886323544,3.4525394148771174,-3.627702203740353,-1.295607929907269,0.0,0,2026-12-30
730,3.6735407636311272,3.4052992063027023,0.2682415573284249,0.09580055618872318,0.0,0,2026-12-31
731,1.6528434507213183,3.3606057930623,-1.7077623423409816,-0.6099151222646363,0.0,0,2027-01-01
732,0.43089268595523444,3.3184724187788106,-2.887579732823576,-1.0312784760084202,7.012554898896701,1,2027-01-02
733,-3.2784727913455782,3.278911568480348,-6.557384359825926,-2.3419229856521167,2.4197822068198227,1,2027-01-03
734,2.397470618407275,3.2419349649006435,-0.8444643464933685,-0.30159440946191735,2.9227794184678753,1,2027-01-04
735,6.840000029735476,3.2075535650053624,3.6324464647301133,1.2973023088321833,5.288474464881489,1,2027-01-05
736,5.559365834161619,3.175777556745313,2.3835882774163055,0.8512815276486806,1.1670667180275012,1,2027-01-06
737,3.3768485410761664,3.146616356037512,0.23023218503865417,0.08222578037094792,0.0,0,2027-01-07
738,5.063913764100129,3.120078603975088,1.9438351601250412,0.6942268429018005,0.0,0,2027-01-08
739,4.326898646686253,3.0961721642667026,1.2307264824195498,0.4395451722926964,0.0,0,2027-01-09
740,9.719993423645025,3.0749041209063908,6.645089302738634,2.373246179549512,9.42225430387812,1,2027-01-10
741,5.468516100021446,3.0562807760743986,2.4122353239470478,0.8615126156953743,0.0,0,2027-01-11
742,5.477669074039348,3.0403076482697244,2.4373614257696237,0.8704862234891514,0.0,0,2027-01-12
743,3.1164263216824537,3.026989470674865,0.08943685100758891,0.031941732502710325,0.0,0,2027-01-13
744,0.8249203539919887,3.0163301897532726,-2.191409835761284,-0.7826463699147443,0.0,0,2027-01-14
745,3.370809526178922,3.00833296407993,0.3624765620989925,0.12945591503535447,0.0,0,2027-01-15
746,3.8349096828425364,3.0030001634053995,0.8319095194371369,0.2971105426561203,0.0,0,2027-01-16
747,1.0997112620898717,3.00033336795361,-1.9006221058637385,-0.6787936092370495,0.0,0,2027-01-17
748,-0.036527962239851774,3.00033336795361,-3.036861330193462,-1.0845933322119508,10.124885362297773,1,2027-01-18
749,1.5727478509009,3.0030001634053995,-1.4302523125044995,-0.5108043973230355,10.014870786472285,1,2027-01-19
750,4.8800825215631605,3.00833296407993,1.8717495574832301,0.6684819848154394,0.0,0,2027-01-20
751,0.24427761974469497,3.0163301897532726,-2.7720525700085776,-0.9900187750030635,0.0,0,2027-01-21
752,0.4944547888323396,3.026989470674863,-2.5325346818425234,-0.9044766720866155,0.0,0,2027-01-22
753,3.6809562417384396,3.040307648269721,0.6406485934687187,0.22880306909597098,2.4088255436026396,1,2027-01-23
754,4.468679500956506,3.056280776074397,1.4123987248821095,0.5044281160293248,0.0,0,2027-01-24
755,5.949545831275991,3.0749041209063908,2.8746417103696,1.0266577537034287,2.6265868533174115,1,2027-01-25
756,4.433277618832223,3.0961721642667026,1.337105454565521,0.477537662344829,0.0,0,2027-01-26
757,5.471976632309543,3.1200786039750863,2.3518980283344573,0.8399635815480205,3.139276443607709,1,2027-01-27
758,3.0509210370314284,3.1466163560375104,-0.0956953190060823,-0.034176899645029395,0.0,0,2027-01-28
759,5.248258647630703,3.1757775567453113,2.072481090885391,0.740171818173354,11.864141602082807,1,2027-01-29
760,6.121512717006306,3.207553565005364,2.9139591520009422,1.0406996971431937,0.0,0,2027-01-30
761,5.105719556182245,3.2419349649006417,1.863784591281603,0.6656373540291439,0.0,0,2027-01-31
762,6.145227881332557,3.2789115684803427,2.866316312852215,1.0236843974472198,0.0,0,2027-02-01
763,3.8861028937938875,3.318472418778809,0.5676304750150787,0.2027251696482424,0.0,0,2027-02-02
764,2.0323872101582463,3.360605793062298,-1.3282185829040518,-0.47436377960858994,0.0,0,2027-02-03
765,3.8482805547947834,3.4052992063027006,0.4429813484920828,0.15820762446145817,0.0,0,2027-02-04
766,6.845291457992023,3.4525394148771156,3.392752043114908,1.2116971582553242,0.0,0,2027-02-05
767,4.982198304989399,3.5023124204922045,1.4798858844971952,0.5285306730347126,0.0,0,2027-02-06
768,7.9614671451036765,3.55460347433222,4.406863670771457,1.5738798824183775,0.6047277843397645,1,2027-02-07
769,8.172892981510724,3.6093970814293748,4.5634959000813495,1.6298199643147677,0.5837817617638061,1,2027-02-08
770,9.975238991417294,3.6666770052553517,6.308561986161942,2.2530578522006937,0.0,0,2027-02-09
771,5.554057336319598,3.7264262725325032,1.8276310637870954,0.6527253799239627,3.8168806443535703,1,2027-02-10
772,5.120985260340108,3.7886271782634573,1.33235808207665,0.4758421721702322,0.0,0,2027-02-11
773,2.3744533592560555,3.853261290977416,-1.4788079317213607,-0.528145689900486,2.1287670543797423,1,2027-02-12
774,3.056321541599609,3.9203094581918947,-0.8639879165922859,-0.30856711306867357,0.0,0,2027-02-13
775,3.1058738728464874,3.9897518120879063,-0.8838779392414187,-0.315670692586221,0.0,0,2027-02-14
776,0.9585478994386336,4.061567775397318,-3.1030198759586844,-1.1082213842709587,0.0,0,2027-02-15
777,-2.4545795320828834,4.135736067500272,-6.590315599583155,-2.35368414270827,0.0,0,2027-02-16
778,-0.1275109219883781,4.212234710731142,-4.33974563271952,-1.5499091545426857,0.0,0,2027-02-17
779,-0.8034418800788963,4.29104103689097,-5.094482916969866,-1.8194581846320952,0.0,0,2027-02-18
780,-0.2975207325932301,4.37213169396452,-4.66965242655775,-1.6677330094849108,0.0,0,2027-02-19
781,0.20490194073620493,4.455482653040028,-4.250580712303823,-1.5180645401085084,0.0,0,2027-02-20
782,-1.736858253924984,4.541069215429461,-6.277927469354445,-2.2421169533408736,0.0,0,2027-02-21
783,2.355882864762846,4.628866019987282,-2.2729831552244364,-0.8117796982944416,0.0,0,2027-02-22
784,2.170140494628524,4.718847050625471,-2.5487065559969473,-0.9102523414274812,0.0,0,2027-02-23
785,6.202666342049385,4.810985644022711,1.3916806980266743,0.49702882072381227,0.0,0,2027-02-24
786,9.00136462868528,4.905254497525263,4.096110131160018,1.4628964754142924,3.625190276458854,1,2027-02-25
787,6.995776301045577,5.001625677237357,1.9941506238082205,0.7121966513600788,2.130225751400634,1,2027-02-26
788,7.138391616047345,5.100070626298574,2.03832098974877,0.7279717820531323,0.0,0,2027-02-27
789,5.488377636400485,5.2005601733458695,0.28781746305461575,0.1027919510909342,5.85559952596959,1,2027-02-28
790,5.83149803292015,5.303064541157754,0.5284334917623962,0.18872624705799865,0.0,0,2027-03-01
791,4.913051465945173,5.407553355477787,-0.49450188953261304,-0.17660781769021897,0.0,0,2027-03-02
792,7.9593818999480925,5.513995654015254,2.4453862459328386,0.8733522306902995,5.79390952879339,1,2027-03-03
793,7.979110973790602,5.622359895619864,2.3567510781707384,0.8416968136324066,0.0,0,2027-03-04
794,10.394613311316117,5.732613969628147,4.66199934168797,1.6649997648885608,0.0,0,2027-03-05
795,12.779115132779195,5.844725205378499,6.934389927400696,2.4765678312145343,0.0,0,2027-03-06
796,9.755653843306135,5.958660381892218,3.7969934614139165,1.3560690933621131,0.0,0,2027-03-07
797,4.297209619331472,6.074385737717558,-1.7771761183860861,-0.6347057565664593,0.0,0,2027-03-08
798,6.32867527713506,6.1918669809340425,0.13680829620101775,0.04886010578607777,0.0,0,2027-03-09
799,5.211108951625365,6.311069299313865,-1.0999603476885,-0.3928429813173215,0.0,0,2027-03-10
800,6.7159251587069875,6.431957370637469,0.28396778806951906,0.10141706716768538,0.0,0,2027-03-11
801,9.85437370457083,6.554495373160354,3.2998783314104765,1.1785279755037417,7.023767919204722,1,2027-03-12
802,10.938213103874393,6.678646996227787,4.259566107646606,1.5212736098737878,0.0,0,2027-03-13
803,8.181386501502141,6.8043754510344545,1.377011050467687,0.49178966088131676,0.0,0,2027-03-14
804,5.666424957916211,6.931643481525729,-1.265218523609518,-0.45186375843197074,0.0,0,2027-03-15
805,8.642486937111599,7.06041337543752,1.5820735616740795,0.565026272026457,0.0,0,2027-03-16
806,6.1837947666534685,7.190646975471179,-1.0068522088177096,-0.3595900745777535,0.0,0,2027-03-17
807,6.4194076243677065,7.322305690600357,-0.9028980662326511,-0.3224635950830897,0.0,0,2027-03-18
808,4.297913419841793,7.455350507506309,-3.157437087664516,-1.127656102737327,0.0,0,2027-03-19
809,4.741248234145102,7.58974200213847,-2.8484937679933675,-1.0173192028547742,0.0,0,2027-03-20
810,5.143057720762837,7.725440351396546,-2.5823826306337097,-0.9222795109406107,0.0,0,2027-03-21
811,6.819149366023582,7.862405344931057,-1.0432559789074751,-0.372591421038384,0.0,0,2027-03-22
812,7.286598455817425,8.000596397058484,-0.7139979412410585,-0.2549992647289495,5.512088320341746,1,2027-03-23
813,9.224417476400655,8.139972558787647,1.0844449176130078,0.38730175629035996,5.856245387192389,1,2027-03-24
814,9.317379077275016,8.280492529953857,1.0368865473211588,0.37031662404327104,0.0,0,2027-03-25
815,11.539103639106337,8.422114671456988,3.116988967649349,1.1132103455890534,0.0,0,2027-03-26
816,11.961841265241754,8.564797017600071,3.3970442476416824,1.2132300884434581,0.0,0,2027-03-27
