uid,on_hand,date
AB-SPI-009,4,2026-11-20
AB-SPI-010,6,2026-11-20
AB-SPI-011,1,2026-11-20
AB-SPI-012,2,2026-11-20
AB-WIN-001,3,2026-11-20
AB-WIN-002,3,2026-11-20
AB-WIN-003,3,2026-11-20
AB-WIN-004,3,2026-11-20
AB-WIN-005,8,2026-11-20
AB-WIN-010,4,2026-11-20
AB-WIN-011,2,2026-11-20
AB-WIN-012,2,2026-11-20
BB-BKG-007,120,2026-11-20
BB-BKG-008,27,2026-11-20
BB-BKG-009,220,2026-11-20
BB-FBR-009,222,2026-11-20
BB-PAS-007,62,2026-11-20
BB-PAS-008,217,2026-11-20
BN-BTW-003,39,2026-11-20
BN-BTW-009,398,2026-11-20
BN-COF-004,51,2026-11-20
BN-COF-009,72,2026-11-20
BN-JUI-002,16,2026-11-20
BN-JUI-006,74,2026-11-20
DE-CRE-007,100,2026-11-20
DE-CRE-009,144,2026-11-20
DE-MIL-007,496,2026-11-20
DE-MIL-008,22,2026-11-20
DE-MIL-009,1121,2026-11-20
DE-YOG-008,30,2026-11-20
FF-DES-009,46,2026-11-20
FF-FVG-007,27,2026-11-20
FF-FVG-008,436,2026-11-20
FF-FVG-009,44,2026-11-20
FF-ICE-008,6,2026-11-20
FF-ICE-009,151,2026-11-20
FP-FRU-005,54,2026-11-20
FP-HER-007,108,2026-11-20
FP-HER-008,251,2026-11-20
FP-HER-009,190,2026-11-20
FP-VEG-007,156,2026-11-20
FP-VEG-008,234,2026-11-20
HC-CAG-001,2,2026-11-20
HC-CAG-002,0,2026-11-20
HC-CAG-003,2,2026-11-20
HC-CAG-010,2,2026-11-20
HC-CAG-011,0,2026-11-20
HC-CAG-012,0,2026-11-20
HC-DET-001,2,2026-11-20
HC-DET-003,1,2026-11-20
HC-DET-005,3,2026-11-20
HC-DET-010,1,2026-11-20
HC-DET-011,0,2026-11-20
HC-DET-012,2,2026-11-20
HC-KIT-003,3,2026-11-20
HC-KIT-010,3,2026-11-20
HC-KIT-011,2,2026-11-20
HC-KIT-012,3,2026-11-20
HC-PAP-001,5,2026-11-20
HC-PAP-010,4,2026-11-20
HC-PAP-011,5,2026-11-20
HC-PAP-012,3,2026-11-20
MP-CHI-007,58,2026-11-20
MP-POR-007,16,2026-11-20
MP-PRM-006,11,2026-11-20
MP-PRM-007,367,2026-11-20
MP-PRM-008,10,2026-11-20
MP-PRM-009,28,2026-11-20
PH-HYG-001,1,2026-11-20
PH-HYG-003,0,2026-11-20
PH-HYG-012,2,2026-11-20
PH-OTC-002,4,2026-11-20
PH-OTC-010,4,2026-11-20
PH-OTC-012,5,2026-11-20
PH-TOI-002,2,2026-11-20
PH-TOI-003,2,2026-11-20
PH-TOI-012,3,2026-11-20
PH-VIT-001,2,2026-11-20
PH-VIT-002,3,2026-11-20
PH-VIT-003,1,2026-11-20
PH-VIT-010,2,2026-11-20
PH-VIT-011,2,2026-11-20
PH-VIT-012,0,2026-11-20
PH-WEL-002,3,2026-11-20
PH-WEL-003,2,2026-11-20
PH-WEL-010,5,2026-11-20
PH-WEL-011,1,2026-11-20
PH-WEL-012,9,2026-11-20
PP-CNG-004,136,2026-11-20
PP-CNG-005,77,2026-11-20
PP-CNG-006,251,2026-11-20
PP-CNG-007,356,2026-11-20
PP-OIL-005,26,2026-11-20
PP-PAS-011,-5,2026-11-20
SC-CAN-002,3,2026-11-20
SC-CAN-010,5,2026-11-20
SC-CAN-011,7,2026-11-20
SC-CAN-012,8,2026-11-20
SC-CHO-002,6,2026-11-20
SC-CHO-003,4,2026-11-20
SC-CHO-010,13,2026-11-20
SC-CHO-011,5,2026-11-20
SC-CHO-012,24,2026-11-20
SC-COO-002,9,2026-11-20
SC-COO-003,7,2026-11-20
SC-COO-010,6,2026-11-20
SC-COO-011,7,2026-11-20
SC-COO-012,6,2026-11-20
SC-NUT-002,4,2026-11-20
SC-NUT-003,12,2026-11-20
SC-NUT-010,10,2026-11-20
SC-NUT-011,6,2026-11-20
SC-SAV-003,13,2026-11-20
SC-SAV-010,11,2026-11-20
SF-FFF-009,10,2026-11-20
SF-SHL-009,11,2026-11-20
SF-SPR-004,106,2026-11-20
SF-SPR-007,49,2026-11-20
SF-SPR-008,34,2026-11-20
SF-SPR-009,28,2026-11-20
AB-SPI-001,3,2026-11-21
AB-SPI-002,5,2026-11-21
AB-SPI-003,21,2026-11-21
AB-SPI-004,8,2026-11-21
AB-SPI-005,2,2026-11-21
AB-SPI-006,0,2026-11-21
AB-SPI-007,2,2026-11-21
AB-SPI-008,0,2026-11-21
AB-SPI-009,4,2026-11-21
AB-SPI-010,5,2026-11-21
AB-SPI-011,1,2026-11-21
AB-SPI-012,2,2026-11-21
AB-WIN-001,2,2026-11-21
AB-WIN-002,3,2026-11-21
AB-WIN-003,2,2026-11-21
AB-WIN-004,1,2026-11-21
AB-WIN-005,0,2026-11-21
AB-WIN-010,4,2026-11-21
AB-WIN-011,2,2026-11-21
AB-WIN-012,1,2026-11-21
BB-BKG-007,58,2026-11-21
BB-BKG-008,13,2026-11-21
BB-BKG-009,147,2026-11-21
BB-FBR-009,167,2026-11-21
BB-PAS-007,43,2026-11-21
BB-PAS-008,164,2026-11-21
BN-BTW-003,27,2026-11-21
BN-BTW-009,293,2026-11-21
BN-COF-004,50,2026-11-21
BN-COF-009,60,2026-11-21
BN-JUI-002,0,2026-11-21
BN-JUI-006,58,2026-11-21
DE-CRE-007,90,2026-11-21
DE-CRE-009,95,2026-11-21
DE-MIL-007,340,2026-11-21
DE-MIL-008,22,2026-11-21
DE-MIL-009,804,2026-11-21
DE-YOG-008,13,2026-11-21
FF-DES-009,37,2026-11-21
FF-FVG-007,23,2026-11-21
FF-FVG-008,296,2026-11-21
FF-FVG-009,31,2026-11-21
FF-ICE-008,1,2026-11-21
FF-ICE-009,125,2026-11-21
FP-FRU-005,50,2026-11-21
FP-HER-007,62,2026-11-21
FP-HER-008,182,2026-11-21
FP-HER-009,151,2026-11-21
FP-VEG-007,126,2026-11-21
FP-VEG-008,138,2026-11-21
HC-CAG-001,0,2026-11-21
HC-CAG-002,0,2026-11-21
HC-CAG-003,0,2026-11-21
HC-CAG-010,2,2026-11-21
HC-CAG-011,0,2026-11-21
HC-CAG-012,0,2026-11-21
HC-DET-001,2,2026-11-21
HC-DET-003,0,2026-11-21
HC-DET-005,1,2026-11-21
HC-DET-010,0,2026-11-21
HC-DET-011,0,2026-11-21
HC-DET-012,0,2026-11-21
HC-KIT-003,2,2026-11-21
HC-KIT-010,1,2026-11-21
HC-KIT-011,2,2026-11-21
HC-KIT-012,0,2026-11-21
HC-PAP-001,1,2026-11-21
HC-PAP-010,4,2026-11-21
HC-PAP-011,4,2026-11-21
HC-PAP-012,3,2026-11-21
MP-CHI-007,34,2026-11-21
MP-POR-007,16,2026-11-21
MP-PRM-006,4,2026-11-21
MP-PRM-007,261,2026-11-21
MP-PRM-008,10,2026-11-21
MP-PRM-009,25,2026-11-21
PH-HYG-001,-1,2026-11-21
PH-HYG-003,0,2026-11-21
PH-HYG-012,0,2026-11-21
PH-OTC-002,3,2026-11-21
PH-OTC-010,1,2026-11-21
PH-OTC-012,4,2026-11-21
PH-TOI-002,2,2026-11-21
PH-TOI-003,1,2026-11-21
PH-TOI-012,2,2026-11-21
PH-VIT-001,2,2026-11-21
PH-VIT-002,3,2026-11-21
PH-VIT-003,1,2026-11-21
PH-VIT-010,1,2026-11-21
PH-VIT-011,1,2026-11-21
PH-VIT-012,0,2026-11-21
PH-WEL-002,3,2026-11-21
PH-WEL-003,2,2026-11-21
PH-WEL-010,4,2026-11-21
PH-WEL-011,0,2026-11-21
PH-WEL-012,4,2026-11-21
PP-CNG-004,66,2026-11-21
PP-CNG-005,72,2026-11-21
PP-CNG-006,190,2026-11-21
PP-CNG-007,267,2026-11-21
PP-OIL-005,24,2026-11-21
PP-PAS-011,-25,2026-11-21
SC-CAN-002,1,2026-11-21
SC-CAN-010,5,2026-11-21
SC-CAN-011,0,2026-11-21
SC-CAN-012,5,2026-11-21
SC-CHO-002,6,2026-11-21
SC-CHO-003,4,2026-11-21
SC-CHO-010,5,2026-11-21
SC-CHO-011,5,2026-11-21
SC-CHO-012,18,2026-11-21
SC-COO-002,8,2026-11-21
SC-COO-003,4,2026-11-21
SC-COO-010,5,2026-11-21
SC-COO-011,7,2026-11-21
SC-COO-012,6,2026-11-21
SC-NUT-002,4,2026-11-21
SC-NUT-003,8,2026-11-21
SC-NUT-010,6,2026-11-21
SC-NUT-011,3,2026-11-21
SC-SAV-003,6,2026-11-21
SC-SAV-010,10,2026-11-21
SF-FFF-009,10,2026-11-21
SF-SHL-009,7,2026-11-21
SF-SPR-004,83,2026-11-21
SF-SPR-007,24,2026-11-21
SF-SPR-008,30,2026-11-21
SF-SPR-009,10,2026-11-21
AB-SPI-001,3,2026-11-22
AB-SPI-002,3,2026-11-22
AB-SPI-003,21,2026-11-22
AB-SPI-004,2,2026-11-22
AB-SPI-005,1,2026-11-22
AB-SPI-006,0,2026-11-22
AB-SPI-007,1,2026-11-22
AB-SPI-008,0,2026-11-22
AB-SPI-009,3,2026-11-22
AB-SPI-010,1,2026-11-22
AB-SPI-011,1,2026-11-22
AB-SPI-012,2,2026-11-22
AB-WIN-001,2,2026-11-22
AB-WIN-002,3,2026-11-22
AB-WIN-003,1,2026-11-22
AB-WIN-004,1,2026-11-22
AB-WIN-005,0,2026-11-22
AB-WIN-010,4,2026-11-22
AB-WIN-011,1,2026-11-22
AB-WIN-012,0,2026-11-22
BB-BKG-007,31,2026-11-22
BB-BKG-008,9,2026-11-22
BB-BKG-009,82,2026-11-22
BB-FBR-009,125,2026-11-22
BB-PAS-007,17,2026-11-22
BB-PAS-008,118,2026-11-22
BN-BTW-003,24,2026-11-22
BN-BTW-009,216,2026-11-22
BN-COF-004,44,2026-11-22
BN-COF-009,39,2026-11-22
BN-JUI-002,0,2026-11-22
BN-JUI-006,42,2026-11-22
DE-CRE-007,82,2026-11-22
DE-CRE-009,76,2026-11-22
DE-MIL-007,262,2026-11-22
DE-MIL-008,22,2026-11-22
DE-MIL-009,527,2026-11-22
DE-YOG-008,0,2026-11-22
FF-DES-009,33,2026-11-22
FF-FVG-007,21,2026-11-22
FF-FVG-008,206,2026-11-22
FF-FVG-009,26,2026-11-22
FF-ICE-008,1,2026-11-22
FF-ICE-009,102,2026-11-22
FP-FRU-005,40,2026-11-22
FP-HER-007,38,2026-11-22
FP-HER-008,124,2026-11-22
FP-HER-009,74,2026-11-22
FP-VEG-007,78,2026-11-22
FP-VEG-008,135,2026-11-22
HC-CAG-001,0,2026-11-22
HC-CAG-002,0,2026-11-22
HC-CAG-003,0,2026-11-22
HC-CAG-010,2,2026-11-22
HC-CAG-011,0,2026-11-22
HC-CAG-012,0,2026-11-22
HC-DET-001,2,2026-11-22
HC-DET-003,0,2026-11-22
HC-DET-005,0,2026-11-22
HC-DET-010,0,2026-11-22
HC-DET-011,0,2026-11-22
HC-DET-012,0,2026-11-22
HC-KIT-003,1,2026-11-22
HC-KIT-010,0,2026-11-22
HC-KIT-011,0,2026-11-22
HC-KIT-012,0,2026-11-22
HC-PAP-001,0,2026-11-22
HC-PAP-010,1,2026-11-22
HC-PAP-011,4,2026-11-22
HC-PAP-012,2,2026-11-22
MP-CHI-007,18,2026-11-22
MP-POR-007,12,2026-11-22
MP-PRM-006,0,2026-11-22
MP-PRM-007,202,2026-11-22
MP-PRM-008,3,2026-11-22
MP-PRM-009,0,2026-11-22
PH-HYG-001,-1,2026-11-22
PH-HYG-003,0,2026-11-22
PH-HYG-012,0,2026-11-22
PH-OTC-002,3,2026-11-22
PH-OTC-010,1,2026-11-22
PH-OTC-012,2,2026-11-22
PH-TOI-002,2,2026-11-22
PH-TOI-003,0,2026-11-22
PH-TOI-012,2,2026-11-22
PH-VIT-001,1,2026-11-22
PH-VIT-002,3,2026-11-22
PH-VIT-003,1,2026-11-22
PH-VIT-010,1,2026-11-22
PH-VIT-011,1,2026-11-22
PH-VIT-012,0,2026-11-22
PH-WEL-002,3,2026-11-22
PH-WEL-003,2,2026-11-22
PH-WEL-010,2,2026-11-22
PH-WEL-011,0,2026-11-22
PH-WEL-012,0,2026-11-22
PP-CNG-004,45,2026-11-22
PP-CNG-005,53,2026-11-22
PP-CNG-006,149,2026-11-22
PP-CNG-007,168,2026-11-22
PP-OIL-005,24,2026-11-22
PP-PAS-011,-37,2026-11-22
SC-CAN-002,0,2026-11-22
SC-CAN-010,5,2026-11-22
SC-CAN-011,0,2026-11-22
SC-CAN-012,3,2026-11-22
SC-CHO-002,6,2026-11-22
SC-CHO-003,4,2026-11-22
SC-CHO-010,5,2026-11-22
SC-CHO-011,5,2026-11-22
SC-CHO-012,12,2026-11-22
SC-COO-002,7,2026-11-22
SC-COO-003,2,2026-11-22
SC-COO-010,4,2026-11-22
SC-COO-011,6,2026-11-22
SC-COO-012,6,2026-11-22
SC-NUT-002,4,2026-11-22
SC-NUT-003,2,2026-11-22
SC-NUT-010,5,2026-11-22
SC-NUT-011,0,2026-11-22
SC-SAV-003,6,2026-11-22
SC-SAV-010,10,2026-11-22
SF-FFF-009,8,2026-11-22
SF-SHL-009,3,2026-11-22
SF-SPR-004,74,2026-11-22
SF-SPR-007,14,2026-11-22
SF-SPR-008,22,2026-11-22
SF-SPR-009,0,2026-11-22
AB-SPI-001,3,2026-11-23
AB-SPI-002,3,2026-11-23
AB-SPI-003,21,2026-11-23
AB-SPI-004,1,2026-11-23
AB-SPI-005,1,2026-11-23
AB-SPI-006,0,2026-11-23
AB-SPI-007,0,2026-11-23
AB-SPI-008,0,2026-11-23
AB-SPI-009,3,2026-11-23
AB-SPI-010,1,2026-11-23
AB-SPI-011,1,2026-11-23
AB-SPI-012,2,2026-11-23
AB-WIN-001,1,2026-11-23
AB-WIN-002,2,2026-11-23
AB-WIN-003,0,2026-11-23
AB-WIN-004,1,2026-11-23
AB-WIN-005,0,2026-11-23
AB-WIN-010,4,2026-11-23
AB-WIN-011,1,2026-11-23
AB-WIN-012,0,2026-11-23
BB-BKG-007,30,2026-11-23
BB-BKG-008,9,2026-11-23
BB-BKG-009,68,2026-11-23
BB-FBR-009,114,2026-11-23
BB-PAS-007,13,2026-11-23
BB-PAS-008,106,2026-11-23
BN-BTW-003,20,2026-11-23
BN-BTW-009,203,2026-11-23
BN-COF-004,44,2026-11-23
BN-COF-009,38,2026-11-23
BN-JUI-002,0,2026-11-23
BN-JUI-006,37,2026-11-23
DE-CRE-007,82,2026-11-23
DE-CRE-009,76,2026-11-23
DE-MIL-007,256,2026-11-23
DE-MIL-008,22,2026-11-23
DE-MIL-009,481,2026-11-23
DE-YOG-008,0,2026-11-23
FF-DES-009,27,2026-11-23
FF-FVG-007,21,2026-11-23
FF-FVG-008,200,2026-11-23
FF-FVG-009,26,2026-11-23
FF-ICE-008,0,2026-11-23
FF-ICE-009,96,2026-11-23
FP-FRU-005,40,2026-11-23
FP-HER-007,19,2026-11-23
FP-HER-008,122,2026-11-23
FP-HER-009,67,2026-11-23
FP-VEG-007,76,2026-11-23
FP-VEG-008,130,2026-11-23
HC-CAG-001,0,2026-11-23
HC-CAG-002,0,2026-11-23
HC-CAG-003,0,2026-11-23
HC-CAG-010,2,2026-11-23
HC-CAG-011,0,2026-11-23
HC-CAG-012,0,2026-11-23
HC-DET-001,1,2026-11-23
HC-DET-003,0,2026-11-23
HC-DET-005,0,2026-11-23
HC-DET-010,0,2026-11-23
HC-DET-011,0,2026-11-23
HC-DET-012,0,2026-11-23
HC-KIT-003,1,2026-11-23
HC-KIT-010,0,2026-11-23
HC-KIT-011,0,2026-11-23
HC-KIT-012,0,2026-11-23
HC-PAP-001,0,2026-11-23
HC-PAP-010,0,2026-11-23
HC-PAP-011,4,2026-11-23
HC-PAP-012,2,2026-11-23
MP-CHI-007,18,2026-11-23
MP-POR-007,11,2026-11-23
MP-PRM-006,0,2026-11-23
MP-PRM-007,209,2026-11-23
MP-PRM-008,3,2026-11-23
MP-PRM-009,0,2026-11-23
PH-HYG-001,-2,2026-11-23
PH-HYG-003,0,2026-11-23
PH-HYG-012,0,2026-11-23
PH-OTC-002,3,2026-11-23
PH-OTC-010,1,2026-11-23
PH-OTC-012,2,2026-11-23
PH-TOI-002,2,2026-11-23
PH-TOI-003,0,2026-11-23
PH-TOI-012,2,2026-11-23
PH-VIT-001,1,2026-11-23
PH-VIT-002,3,2026-11-23
PH-VIT-003,1,2026-11-23
PH-VIT-010,1,2026-11-23
PH-VIT-011,1,2026-11-23
PH-VIT-012,0,2026-11-23
PH-WEL-002,3,2026-11-23
PH-WEL-003,2,2026-11-23
PH-WEL-010,2,2026-11-23
PH-WEL-011,0,2026-11-23
PH-WEL-012,0,2026-11-23
PP-CNG-004,33,2026-11-23
PP-CNG-005,48,2026-11-23
PP-CNG-006,143,2026-11-23
PP-CNG-007,162,2026-11-23
PP-OIL-005,24,2026-11-23
PP-PAS-011,-37,2026-11-23
SC-CAN-002,0,2026-11-23
SC-CAN-010,5,2026-11-23
SC-CAN-011,0,2026-11-23
SC-CAN-012,3,2026-11-23
SC-CHO-002,6,2026-11-23
SC-CHO-003,4,2026-11-23
SC-CHO-010,3,2026-11-23
SC-CHO-011,4,2026-11-23
SC-CHO-012,11,2026-11-23
SC-COO-002,5,2026-11-23
SC-COO-003,1,2026-11-23
SC-COO-010,4,2026-11-23
SC-COO-011,6,2026-11-23
SC-COO-012,6,2026-11-23
SC-NUT-002,4,2026-11-23
SC-NUT-003,2,2026-11-23
SC-NUT-010,4,2026-11-23
SC-NUT-011,0,2026-11-23
SC-SAV-003,6,2026-11-23
SC-SAV-010,10,2026-11-23
SF-FFF-009,8,2026-11-23
SF-SHL-009,3,2026-11-23
SF-SPR-004,65,2026-11-23
SF-SPR-007,10,2026-11-23
SF-SPR-008,22,2026-11-23
SF-SPR-009,0,2026-11-23
AB-SPI-001,3,2026-11-24
AB-SPI-002,3,2026-11-24
AB-SPI-003,21,2026-11-24
AB-SPI-004,0,2026-11-24
AB-SPI-005,1,2026-11-24
AB-SPI-006,0,2026-11-24
AB-SPI-007,0,2026-11-24
AB-SPI-008,0,2026-11-24
AB-SPI-009,2,2026-11-24
AB-SPI-010,1,2026-11-24
AB-SPI-011,1,2026-11-24
AB-SPI-012,1,2026-11-24
AB-WIN-001,0,2026-11-24
AB-WIN-002,2,2026-11-24
AB-WIN-003,0,2026-11-24
AB-WIN-004,1,2026-11-24
AB-WIN-005,0,2026-11-24
AB-WIN-010,4,2026-11-24
AB-WIN-011,1,2026-11-24
AB-WIN-012,0,2026-11-24
BB-BKG-007,23,2026-11-24
BB-BKG-008,6,2026-11-24
BB-BKG-009,34,2026-11-24
BB-FBR-009,86,2026-11-24
BB-PAS-007,9,2026-11-24
BB-PAS-008,92,2026-11-24
BN-BTW-003,20,2026-11-24
BN-BTW-009,194,2026-11-24
BN-COF-004,42,2026-11-24
BN-COF-009,19,2026-11-24
BN-JUI-002,0,2026-11-24
BN-JUI-006,35,2026-11-24
DE-CRE-007,82,2026-11-24
DE-CRE-009,76,2026-11-24
DE-MIL-007,221,2026-11-24
DE-MIL-008,22,2026-11-24
DE-MIL-009,421,2026-11-24
DE-YOG-008,0,2026-11-24
FF-DES-009,22,2026-11-24
FF-FVG-007,21,2026-11-24
FF-FVG-008,178,2026-11-24
FF-FVG-009,24,2026-11-24
FF-ICE-008,0,2026-11-24
FF-ICE-009,89,2026-11-24
FP-FRU-005,40,2026-11-24
FP-HER-007,9,2026-11-24
FP-HER-008,109,2026-11-24
FP-HER-009,55,2026-11-24
FP-VEG-007,73,2026-11-24
FP-VEG-008,117,2026-11-24
HC-CAG-001,0,2026-11-24
HC-CAG-002,0,2026-11-24
HC-CAG-003,0,2026-11-24
HC-CAG-010,2,2026-11-24
HC-CAG-011,0,2026-11-24
HC-CAG-012,0,2026-11-24
HC-DET-001,1,2026-11-24
HC-DET-003,0,2026-11-24
HC-DET-005,0,2026-11-24
HC-DET-010,0,2026-11-24
HC-DET-011,0,2026-11-24
HC-DET-012,0,2026-11-24
HC-KIT-003,1,2026-11-24
HC-KIT-010,0,2026-11-24
HC-KIT-011,0,2026-11-24
HC-KIT-012,0,2026-11-24
HC-PAP-001,0,2026-11-24
HC-PAP-010,0,2026-11-24
HC-PAP-011,2,2026-11-24
HC-PAP-012,2,2026-11-24
MP-CHI-007,14,2026-11-24
MP-POR-007,11,2026-11-24
MP-PRM-006,0,2026-11-24
MP-PRM-007,191,2026-11-24
MP-PRM-008,1,2026-11-24
MP-PRM-009,0,2026-11-24
PH-HYG-001,-2,2026-11-24
PH-HYG-003,0,2026-11-24
PH-HYG-012,0,2026-11-24
PH-OTC-002,3,2026-11-24
PH-OTC-010,0,2026-11-24
PH-OTC-012,2,2026-11-24
PH-TOI-002,2,2026-11-24
PH-TOI-003,0,2026-11-24
PH-TOI-012,1,2026-11-24
PH-VIT-001,1,2026-11-24
PH-VIT-002,2,2026-11-24
PH-VIT-003,1,2026-11-24
PH-VIT-010,1,2026-11-24
PH-VIT-011,1,2026-11-24
PH-VIT-012,0,2026-11-24
PH-WEL-002,3,2026-11-24
PH-WEL-003,2,2026-11-24
PH-WEL-010,1,2026-11-24
PH-WEL-011,0,2026-11-24
PH-WEL-012,0,2026-11-24
PP-CNG-004,10,2026-11-24
PP-CNG-005,48,2026-11-24
PP-CNG-006,125,2026-11-24
PP-CNG-007,157,2026-11-24
PP-OIL-005,24,2026-11-24
PP-PAS-011,-37,2026-11-24
SC-CAN-002,0,2026-11-24
SC-CAN-010,5,2026-11-24
SC-CAN-011,0,2026-11-24
SC-CAN-012,2,2026-11-24
SC-CHO-002,4,2026-11-24
SC-CHO-003,4,2026-11-24
SC-CHO-010,3,2026-11-24
SC-CHO-011,4,2026-11-24
SC-CHO-012,8,2026-11-24
SC-COO-002,5,2026-11-24
SC-COO-003,1,2026-11-24
SC-COO-010,3,2026-11-24
SC-COO-011,6,2026-11-24
SC-COO-012,6,2026-11-24
SC-NUT-002,3,2026-11-24
SC-NUT-003,1,2026-11-24
SC-NUT-010,4,2026-11-24
SC-NUT-011,0,2026-11-24
SC-SAV-003,6,2026-11-24
SC-SAV-010,10,2026-11-24
SF-FFF-009,8,2026-11-24
SF-SHL-009,3,2026-11-24
SF-SPR-004,49,2026-11-24
SF-SPR-007,8,2026-11-24
SF-SPR-008,18,2026-11-24
SF-SPR-009,0,2026-11-24
AB-SPI-001,6,2026-11-25
AB-SPI-002,3,2026-11-25
AB-SPI-003,21,2026-11-25
AB-SPI-004,12,2026-11-25
AB-SPI-005,2,2026-11-25
AB-SPI-006,3,2026-11-25
AB-SPI-007,6,2026-11-25
AB-SPI-008,4,2026-11-25
AB-SPI-009,5,2026-11-25
AB-SPI-010,12,2026-11-25
AB-SPI-011,2,2026-11-25
AB-SPI-012,0,2026-11-25
AB-WIN-001,3,2026-11-25
AB-WIN-002,9,2026-11-25
AB-WIN-003,2,2026-11-25
AB-WIN-004,3,2026-11-25
AB-WIN-005,13,2026-11-25
AB-WIN-010,4,2026-11-25
AB-WIN-011,2,2026-11-25
AB-WIN-012,3,2026-11-25
BB-BKG-007,211,2026-11-25
BB-BKG-008,20,2026-11-25
BB-BKG-009,350,2026-11-25
BB-FBR-009,260,2026-11-25
BB-PAS-007,75,2026-11-25
BB-PAS-008,326,2026-11-25
BN-BTW-003,38,2026-11-25
BN-BTW-009,475,2026-11-25
BN-COF-004,46,2026-11-25
BN-COF-009,111,2026-11-25
BN-JUI-002,16,2026-11-25
BN-JUI-006,63,2026-11-25
DE-CRE-007,126,2026-11-25
DE-CRE-009,202,2026-11-25
DE-MIL-007,719,2026-11-25
DE-MIL-008,27,2026-11-25
DE-MIL-009,1413,2026-11-25
DE-YOG-008,93,2026-11-25
FF-DES-009,39,2026-11-25
FF-FVG-007,73,2026-11-25
FF-FVG-008,571,2026-11-25
FF-FVG-009,50,2026-11-25
FF-ICE-008,25,2026-11-25
FF-ICE-009,145,2026-11-25
FP-FRU-005,88,2026-11-25
FP-HER-007,147,2026-11-25
FP-HER-008,283,2026-11-25
FP-HER-009,268,2026-11-25
FP-VEG-007,200,2026-11-25
FP-VEG-008,308,2026-11-25
HC-CAG-001,4,2026-11-25
HC-CAG-002,2,2026-11-25
HC-CAG-003,6,2026-11-25
HC-CAG-010,2,2026-11-25
HC-CAG-011,5,2026-11-25
HC-CAG-012,5,2026-11-25
HC-DET-001,2,2026-11-25
HC-DET-003,3,2026-11-25
HC-DET-005,4,2026-11-25
HC-DET-010,6,2026-11-25
HC-DET-011,3,2026-11-25
HC-DET-012,3,2026-11-25
HC-KIT-003,4,2026-11-25
HC-KIT-010,6,2026-11-25
HC-KIT-011,2,2026-11-25
HC-KIT-012,6,2026-11-25
HC-PAP-001,8,2026-11-25
HC-PAP-010,3,2026-11-25
HC-PAP-011,3,2026-11-25
HC-PAP-012,3,2026-11-25
MP-CHI-007,70,2026-11-25
MP-POR-007,31,2026-11-25
MP-PRM-006,39,2026-11-25
MP-PRM-007,419,2026-11-25
MP-PRM-008,12,2026-11-25
MP-PRM-009,81,2026-11-25
PH-HYG-001,2,2026-11-25
PH-HYG-003,2,2026-11-25
PH-HYG-012,3,2026-11-25
PH-OTC-002,4,2026-11-25
PH-OTC-010,5,2026-11-25
PH-OTC-012,8,2026-11-25
PH-TOI-002,2,2026-11-25
PH-TOI-003,6,2026-11-25
PH-TOI-012,6,2026-11-25
PH-VIT-001,4,2026-11-25
PH-VIT-002,3,2026-11-25
PH-VIT-003,3,2026-11-25
PH-VIT-010,2,2026-11-25
PH-VIT-011,7,2026-11-25
PH-VIT-012,3,2026-11-25
PH-WEL-002,3,2026-11-25
PH-WEL-003,3,2026-11-25
PH-WEL-010,3,2026-11-25
PH-WEL-011,6,2026-11-25
PH-WEL-012,14,2026-11-25
PP-CNG-004,201,2026-11-25
PP-CNG-005,96,2026-11-25
PP-CNG-006,319,2026-11-25
PP-CNG-007,501,2026-11-25
PP-OIL-005,48,2026-11-25
PP-PAS-011,32,2026-11-25
SC-CAN-002,13,2026-11-25
SC-CAN-010,5,2026-11-25
SC-CAN-011,8,2026-11-25
SC-CAN-012,14,2026-11-25
SC-CHO-002,4,2026-11-25
SC-CHO-003,7,2026-11-25
SC-CHO-010,16,2026-11-25
SC-CHO-011,5,2026-11-25
SC-CHO-012,43,2026-11-25
SC-COO-002,13,2026-11-25
SC-COO-003,18,2026-11-25
SC-COO-010,9,2026-11-25
SC-COO-011,10,2026-11-25
SC-COO-012,5,2026-11-25
SC-NUT-002,9,2026-11-25
SC-NUT-003,15,2026-11-25
SC-NUT-010,13,2026-11-25
SC-NUT-011,6,2026-11-25
SC-SAV-003,18,2026-11-25
SC-SAV-010,10,2026-11-25
SF-FFF-009,11,2026-11-25
SF-SHL-009,14,2026-11-25
SF-SPR-004,125,2026-11-25
SF-SPR-007,80,2026-11-25
SF-SPR-008,30,2026-11-25
SF-SPR-009,46,2026-11-25
AB-SPI-001,6,2026-11-26
AB-SPI-002,3,2026-11-26
AB-SPI-003,21,2026-11-26
AB-SPI-004,11,2026-11-26
AB-SPI-005,2,2026-11-26
AB-SPI-006,3,2026-11-26
AB-SPI-007,6,2026-11-26
AB-SPI-008,4,2026-11-26
AB-SPI-009,5,2026-11-26
AB-SPI-010,11,2026-11-26
AB-SPI-011,2,2026-11-26
AB-SPI-012,0,2026-11-26
AB-WIN-001,3,2026-11-26
AB-WIN-002,8,2026-11-26
AB-WIN-003,2,2026-11-26
AB-WIN-004,3,2026-11-26
AB-WIN-005,12,2026-11-26
AB-WIN-010,4,2026-11-26
AB-WIN-011,2,2026-11-26
AB-WIN-012,1,2026-11-26
BB-BKG-007,199,2026-11-26
BB-BKG-008,19,2026-11-26
