t,cost_Alcoholic Beverages,cost_Bakery and Bread,cost_Beverages (Non-Alcoholic),cost_Dairy and Eggs,cost_Fresh Produce,cost_Frozen Foods,cost_Household and Cleaning Supplies,cost_Meat and Poultry,cost_Pantry Staples and Packaged Goods,cost_Personal Care and Health,cost_Seafood,cost_Snacks and Confectionery,utility_rate,wage_rate,storage_rate
213,1.4084787737449218,1.3990066336129285,1.2428011911270667,1.2428011911270667,1.2428011911270667,1.2428011911270667,1.2428011911270667,1.2428011911270667,1.3990066336129285,1.2428011911270667,1.4084787737449218,1.2428011911270667,6.088175883427249,14.56,0.020293919611424162
214,1.4033012655038763,1.394019412735363,1.240796544596526,1.240796544596526,1.240796544596526,1.240796544596526,1.240796544596526,1.240796544596526,1.394019412735363,1.240796544596526,1.4033012655038763,1.240796544596526,6.08859289605652,14.56,0.02029530965352173
215,1.398210116071906,1.3891142983368523,1.238812431570194,1.238812431570194,1.238812431570194,1.238812431570194,1.238812431570194,1.238812431570194,1.3891142983368523,1.238812431570194,1.398210116071906,1.238812431570194,6.089009937249279,14.56,0.02029669979083093
216,1.3932035739791822,1.3842896475098345,1.2368486204999771,1.2368486204999771,1.2368486204999771,1.2368486204999771,1.2368486204999771,1.2368486204999771,1.3842896475098345,1.2368486204999771,1.3932035739791822,1.2368486204999771,6.0894270070074805,14.56,0.020298090023358268
217,1.3882799306956046,1.3795438570883056,1.2349048829227358,1.2349048829227358,1.2349048829227358,1.2349048829227358,1.2349048829227358,1.2349048829227358,1.3795438570883056,1.2349048829227358,1.3882799306956046,1.2349048829227358,6.089844105333082,14.56,0.020299480351110274
218,1.383437519388391,1.3748753625131902,1.2329809934114964,1.2329809934114964,1.2329809934114964,1.2329809934114964,1.2329809934114964,1.2329809934114964,1.3748753625131902,1.2329809934114964,1.383437519388391,1.2329809934114964,6.090261232228041,14.56,0.02030087077409347
219,1.3786747137210646,1.3702826367350367,1.2310767295275629,1.2310767295275629,1.2310767295275629,1.2310767295275629,1.2310767295275629,1.2310767295275629,1.3702826367350367,1.2310767295275629,1.3786747137210646,1.2310767295275629,6.090678387694314,14.56,0.02030226129231438
220,1.3739899266923001,1.3657641891526475,1.229191871773504,1.229191871773504,1.229191871773504,1.229191871773504,1.229191871773504,1.229191871773504,1.3657641891526475,1.229191871773504,1.3739899266923001,1.229191871773504,6.091095571733857,14.56,0.020303651905779523
221,1.36938160951312,1.3613185645863242,1.2273262035470003,1.2273262035470003,1.2273262035470003,1.2273262035470003,1.2273262035470003,1.2273262035470003,1.3613185645863242,1.2273262035470003,1.36938160951312,1.2273262035470003,6.0915127843486285,14.56,0.02030504261449543
222,1.3648482505210278,1.356944342284443,1.2254795110955292,1.2254795110955292,1.2254795110955292,1.2254795110955292,1.2254795110955292,1.2254795110955292,1.356944342284443,1.2254795110955292,1.3648482505210278,1.2254795110955292,6.091930025540584,14.56,0.020306433418468616
223,1.3603883741297023,1.3526401349621597,1.2236515834718806,1.2236515834718806,1.2236515834718806,1.2236515834718806,1.2236515834718806,1.2236515834718806,1.3526401349621597,1.2236515834718806,1.3603883741297023,1.2236515834718806,6.092347295311685,14.56,0.020307824317705614
224,1.3560005398129413,1.3484045878710513,1.221842212490472,1.221842212490472,1.221842212490472,1.221842212490472,1.221842212490472,1.221842212490472,1.3484045878710513,1.221842212490472,1.3560005398129413,1.221842212490472,6.092764593663883,14.56,0.02030921531221294
225,1.3516833411215932,1.3442363778985835,1.2200511926844584,1.2200511926844584,1.2200511926844584,1.2200511926844584,1.2200511926844584,1.2200511926844584,1.3442363778985835,1.2200511926844584,1.3516833411215932,1.2200511926844584,6.0931819205991395,14.56,0.020310606401997135
226,1.3474354047322703,1.3401342126963225,1.218278321263616,1.218278321263616,1.218278321263616,1.218278321263616,1.218278321263616,1.218278321263616,1.3401342126963225,1.218278321263616,1.3474354047322703,1.218278321263616,6.093599276119411,14.56,0.020311997587064704
227,1.3432553895266879,1.336096829835856,1.2165233980729833,1.2165233980729833,1.2165233980729833,1.2165233980729833,1.2165233980729833,1.2165233980729833,1.336096829835856,1.2165233980729833,1.3432553895266879,1.2165233980729833,6.094016660226659,14.56,0.020313388867422195
228,1.3391419857005076,1.3321229959914247,1.2147862255522446,1.2147862255522446,1.2147862255522446,1.2147862255522446,1.2147862255522446,1.2147862255522446,1.3321229959914247,1.2147862255522446,1.3391419857005076,1.2147862255522446,6.0944340729228355,14.56,0.02031478024307612
229,1.3350939139006315,1.3282115061483206,1.213066608695845,1.213066608695845,1.213066608695845,1.213066608695845,1.213066608695845,1.213066608695845,1.3282115061483206,1.213066608695845,1.3350939139006315,1.213066608695845,6.094851514209903,14.56,0.02031617171403301
230,1.3311099243899043,1.3243611828361197,1.2113643550138136,1.2113643550138136,1.2113643550138136,1.2113643550138136,1.2113643550138136,1.2113643550138136,1.3243611828361197,1.2113643550138136,1.3311099243899043,1.2113643550138136,6.095268984089818,14.56,0.020317563280299395
231,1.3271887962382587,1.3205708753858867,1.2096792744932887,1.2096792744932887,1.2096792744932887,1.2096792744932887,1.2096792744932887,1.2096792744932887,1.3205708753858867,1.2096792744932887,1.3271887962382587,1.2096792744932887,6.09568648256454,14.56,0.020318954941881802
232,1.323329336539348,1.3168394592104884,1.2080111795607265,1.2080111795607265,1.2080111795607265,1.2080111795607265,1.2080111795607265,1.2080111795607265,1.3168394592104884,1.2080111795607265,1.323329336539348,1.2080111795607265,6.0961040096360275,14.56,0.02032034669878676
233,1.3195303796517566,1.313165835107216,1.2063598850447812,1.2063598850447812,1.2063598850447812,1.2063598850447812,1.2063598850447812,1.2063598850447812,1.313165835107216,1.2063598850447812,1.3195303796517566,1.2063598850447812,6.09652156530624,14.56,0.0203217385510208
234,1.3157907864639298,1.3095489285819275,1.2047252081398414,1.2047252081398414,1.2047252081398414,1.2047252081398414,1.2047252081398414,1.2047252081398414,1.3095489285819275,1.2047252081398414,1.3157907864639298,1.2047252081398414,6.096939149577134,14.56,0.02032313049859045
235,1.3121094436819682,1.3059876891939655,1.2031069683702116,1.2031069683702116,1.2031069683702116,1.2031069683702116,1.2031069683702116,1.2031069683702116,1.3059876891939655,1.2031069683702116,1.3121094436819682,1.2031069683702116,6.097356762450669,14.56,0.020324522541502233
236,1.3084852631395036,1.3024810899211223,1.201504987554925,1.201504987554925,1.201504987554925,1.201504987554925,1.201504987554925,1.201504987554925,1.3024810899211223,1.201504987554925,1.3084852631395036,1.201504987554925,6.097774403928808,14.56,0.020325914679762695
237,1.3049171811288607,1.299028126543964,1.199919089773174,1.199919089773174,1.199919089773174,1.199919089773174,1.199919089773174,1.199919089773174,1.299028126543964,1.199919089773174,1.3049171811288607,1.199919089773174,6.098192074013506,14.56,0.020327306913378355
238,1.3014041577527777,1.2956278170488418,1.1983491013303476,1.1983491013303476,1.1983491013303476,1.1983491013303476,1.1983491013303476,1.1983491013303476,1.2956278170488418,1.1983491013303476,1.3014041577527777,1.1983491013303476,6.098609772706723,14.56,0.020328699242355745
239,1.2979451762959695,1.2922792010489523,1.1967948507246633,1.1967948507246633,1.1967948507246633,1.1967948507246633,1.1967948507246633,1.1967948507246633,1.2922792010489523,1.1967948507246633,1.2979451762959695,1.1967948507246633,6.099027500010419,14.56,0.020330091666701397
240,1.294539242615839,1.2889813392228326,1.1952561686143826,1.1952561686143826,1.1952561686143826,1.1952561686143826,1.1952561686143826,1.1952561686143826,1.2889813392228326,1.1952561686143826,1.294539242615839,1.1952561686143826,6.099445255926556,14.56,0.02033148418642185
241,1.2911853845516856,1.2857333127696848,1.1937328877855944,1.1937328877855944,1.1937328877855944,1.1937328877855944,1.1937328877855944,1.1937328877855944,1.2857333127696848,1.1937328877855944,1.2911853845516856,1.1937328877855944,6.09986304045709,14.56,0.020332876801523635
242,1.2878826513517667,1.282534222880971,1.1922248431205604,1.1922248431205604,1.1922248431205604,1.1922248431205604,1.1922248431205604,1.1922248431205604,1.282534222880971,1.1922248431205604,1.2878826513517667,1.1922248431205604,6.100280853603984,14.56,0.020334269512013278
243,1.2846301131176152,1.279383190227726,1.1907318715666093,1.1907318715666093,1.1907318715666093,1.1907318715666093,1.1907318715666093,1.1907318715666093,1.279383190227726,1.1907318715666093,1.2846301131176152,1.1907318715666093,6.100698695369196,14.56,0.020335662317897324
244,1.2814268602650092,1.2762793544630513,1.1892538121055682,1.1892538121055682,1.1892538121055682,1.1892538121055682,1.1892538121055682,1.1892538121055682,1.2762793544630513,1.1892538121055682,1.2814268602650092,1.1892538121055682,6.101116565754689,14.56,0.020337055219182294
245,1.2782720030010388,1.2732218737392929,1.1877905057237212,1.1877905057237212,1.1877905057237212,1.1877905057237212,1.1877905057237212,1.1877905057237212,1.2732218737392929,1.1877905057237212,1.2782720030010388,1.1877905057237212,6.101534464762419,14.56,0.02033844821587473
246,1.275164670816728,1.2702099242394025,1.1863417953822855,1.1863417953822855,1.1863417953822855,1.1863417953822855,1.1863417953822855,1.1863417953822855,1.2702099242394025,1.1863417953822855,1.275164670816728,1.1863417953822855,6.10195239239435,14.56,0.020339841307981166
247,1.272104011994675,1.2672426997220168,1.1849075259883943,1.1849075259883943,1.1849075259883943,1.1849075259883943,1.1849075259883943,1.1849075259883943,1.2672426997220168,1.1849075259883943,1.272104011994675,1.1849075259883943,6.1023703486524425,14.56,0.02034123449550814
248,1.2690891931312247,1.2643194110797935,1.1834875443665762,1.1834875443665762,1.1834875443665762,1.1834875443665762,1.1834875443665762,1.1834875443665762,1.2643194110797935,1.1834875443665762,1.2690891931312247,1.1834875443665762,6.102788333538655,14.56,0.020342627778462182
249,1.2661193986726764,1.2614392859105765,1.1820816992307241,1.1820816992307241,1.1820816992307241,1.1820816992307241,1.1820816992307241,1.1820816992307241,1.2614392859105765,1.1820816992307241,1.2661193986726764,1.1820816992307241,6.10320634705495,14.56,0.020344021156849836
250,1.2631938304650576,1.2586015681009555,1.180689841156538,1.180689841156538,1.180689841156538,1.180689841156538,1.180689841156538,1.180689841156538,1.2586015681009555,1.180689841156538,1.2631938304650576,1.180689841156538,6.103624389203288,14.56,0.020345414630677627
251,1.260311707317029,1.2558055174218268,1.1793118225544421,1.1793118225544421,1.1793118225544421,1.1793118225544421,1.1793118225544421,1.1793118225544421,1.2558055174218268,1.1793118225544421,1.260311707317029,1.1793118225544421,6.1040424599856316,14.56,0.020346808199952108
252,1.257472264575466,1.25305040913555,1.1779474976429545,1.1779474976429545,1.1779474976429545,1.1779474976429545,1.1779474976429545,1.1779474976429545,1.25305040913555,1.1779474976429545,1.257472264575466,1.1779474976429545,6.10446055940394,14.56,0.0203482018646798
253,1.2546747537133234,1.2503355336143402,1.1765967224225153,1.1765967224225153,1.1765967224225153,1.1765967224225153,1.1765967224225153,1.1765967224225153,1.2503355336143402,1.1765967224225153,1.2546747537133234,1.1765967224225153,6.104878687460176,14.56,0.020349595624867253
254,1.2519184419293572,1.2476601959695124,1.175259354649751,1.175259354649751,1.175259354649751,1.175259354649751,1.175259354649751,1.175259354649751,1.2476601959695124,1.175259354649751,1.2519184419293572,1.175259354649751,6.105296844156301,14.56,0.020350989480521005
255,1.2492026117593327,1.2450237156912451,1.1739352538121752,1.1739352538121752,1.1739352538121752,1.1739352538121752,1.1739352538121752,1.1739352538121752,1.2450237156912451,1.1739352538121752,1.2492026117593327,1.1739352538121752,6.105715029494277,14.56,0.02035238343164759
256,1.2465265606983444,1.2424254262985155,1.1726242811033136,1.1726242811033136,1.1726242811033136,1.1726242811033136,1.1726242811033136,1.1726242811033136,1.2424254262985155,1.1726242811033136,1.2465265606983444,1.1726242811033136,6.106133243476064,14.56,0.020353777478253544
257,1.2438896008338765,1.2398646749988818,1.1713262993982485,1.1713262993982485,1.1713262993982485,1.1713262993982485,1.1713262993982485,1.1713262993982485,1.2398646749988818,1.1713262993982485,1.2438896008338765,1.1713262993982485,6.106551486103625,14.56,0.02035517162034542
258,1.2412910584892687,1.2373408223578009,1.1700411732295677,1.1700411732295677,1.1700411732295677,1.1700411732295677,1.1700411732295677,1.1700411732295677,1.2373408223578009,1.1700411732295677,1.2412910584892687,1.1700411732295677,6.1069697573789234,14.56,0.020356565857929745
259,1.238730273877249,1.2348532419771743,1.1687687687637207,1.1687687687637207,1.1687687687637207,1.1687687687637207,1.1687687687637207,1.1687687687637207,1.2348532419771743,1.1687687687637207,1.238730273877249,1.1687687687637207,6.107388057303922,14.56,0.02035796019101307
260,1.2362066007632098,1.2324013201828377,1.1675089537777636,1.1675089537777636,1.1675089537777636,1.1675089537777636,1.1675089537777636,1.1675089537777636,1.2324013201828377,1.1675089537777636,1.2362066007632098,1.1675089537777636,6.107806385880579,14.56,0.020359354619601932
261,1.233719406137918,1.2299844557207,1.1662615976364945,1.1662615976364945,1.1662615976364945,1.1662615976364945,1.1662615976364945,1.1662615976364945,1.2299844557207,1.1662615976364945,1.233719406137918,1.1662615976364945,6.10822474311086,14.56,0.020360749143702866
262,1.2312680698993603,1.2276020594612744,1.1650265712699657,1.1650265712699657,1.1650265712699657,1.1650265712699657,1.1650265712699657,1.1650265712699657,1.2276020594612744,1.1650265712699657,1.2312680698993603,1.1650265712699657,6.108643128996727,14.56,0.020362143763322425
263,1.2288519845434307,1.2252535541123248,1.1638037471513678,1.1638037471513678,1.1638037471513678,1.1638037471513678,1.1638037471513678,1.1638037471513678,1.2252535541123248,1.1638037471513678,1.2288519845434307,1.1638037471513678,6.109061543540144,14.56,0.02036353847846715
264,1.2264705548631836,1.2229383739393844,1.1625929992752797,1.1625929992752797,1.1625929992752797,1.1625929992752797,1.1625929992752797,1.1625929992752797,1.2229383739393844,1.1625929992752797,1.2264705548631836,1.1625929992752797,6.109479986743073,14.56,0.020364933289143575
265,1.224123197656385,1.2206559644938972,1.1613942031362758,1.1613942031362758,1.1613942031362758,1.1613942031362758,1.1613942031362758,1.1613942031362758,1.2206559644938972,1.1613942031362758,1.224123197656385,1.1613942031362758,6.109898458607475,14.56,0.02036632819535825
266,1.2218093414411009,1.2184057823487477,1.1602072357078863,1.1602072357078863,1.1602072357078863,1.1602072357078863,1.1602072357078863,1.1602072357078863,1.2184057823487477,1.1602072357078863,1.2218093414411009,1.1602072357078863,6.110316959135316,14.56,0.020367723197117722
267,1.2195284261790673,1.216187294840951,1.159031975421899,1.159031975421899,1.159031975421899,1.159031975421899,1.159031975421899,1.159031975421899,1.216187294840951,1.159031975421899,1.2195284261790673,1.159031975421899,6.110735488328559,14.56,0.02036911829442853
268,1.2172799030066082,1.2139999798212802,1.1578683021480032,1.1578683021480032,1.1578683021480032,1.1578683021480032,1.1578683021480032,1.1578683021480032,1.2139999798212802,1.1578683021480032,1.2172799030066082,1.1578683021480032,6.111154046189167,14.56,0.020370513487297223
269,1.2150632339728624,1.2118433254106233,1.156716097173763,1.156716097173763,1.156716097173763,1.156716097173763,1.156716097173763,1.156716097173763,1.2118433254106233,1.156716097173763,1.2150632339728624,1.156716097173763,6.111572632719104,14.56,0.020371908775730346
270,1.212877891785094,1.209716829762864,1.1555752431849171,1.1555752431849171,1.1555752431849171,1.1555752431849171,1.1555752431849171,1.1555752431849171,1.209716829762864,1.1555752431849171,1.212877891785094,1.1555752431849171,6.111991247920331,14.56,0.020373304159734436
271,1.2107233595608733,1.2076200008340818,1.1544456242460008,1.1544456242460008,1.1544456242460008,1.1544456242460008,1.1544456242460008,1.1544456242460008,1.2076200008340818,1.1544456242460008,1.2107233595608733,1.1544456242460008,6.112409891794815,14.56,0.02037469963931605
272,1.2085991305869102,1.2055523561578867,1.1533271257812778,1.1533271257812778,1.1533271257812778,1.1533271257812778,1.1533271257812778,1.1533271257812778,1.2055523561578867,1.1533271257812778,1.2085991305869102,1.1533271257812778,6.11282856434452,14.56,0.020376095214481735
273,1.2065047080843405,1.2035134226267006,1.1522196345559823,1.1522196345559823,1.1522196345559823,1.1522196345559823,1.1522196345559823,1.1522196345559823,1.2035134226267006,1.1522196345559823,1.2065047080843405,1.1522196345559823,6.113247265571407,14.56,0.020377490885238023
274,1.2044396049802786,1.2015027362788082,1.1511230386578655,1.1511230386578655,1.1511230386578655,1.1511230386578655,1.1511230386578655,1.1511230386578655,1.2015027362788082,1.1511230386578655,1.2044396049802786,1.1511230386578655,6.113665995477444,14.56,0.02037888665159148
275,1.2024033436854258,1.1995198420910023,1.1500372274790354,1.158281186764803,1.1500372274790354,1.1624253010882295,1.1500372274790354,1.1500372274790354,1.1995198420910023,1.1500372274790354,1.2024033436854258,1.1500372274790354,6.268863546510312,14.56,0.020380282513548648
276,1.2003954558775707,1.1975642937766546,1.1489620916980896,1.1654936371851936,1.1489620916980896,1.173848394634079,1.1489620916980896,1.1489620916980896,1.1975642937766546,1.1489620916980896,1.2003954558775707,1.1489620916980896,6.428000841694138,14.56,0.020381678471116067
277,1.1984154822907973,1.195635653589059,1.1478975232625352,1.1727607678463174,1.1478975232625352,1.1853936169149533,1.1478975232625352,1.1478975232625352,1.195635653589059,1.1478975232625352,1.1984154822907973,1.1478975232625352,6.591177892813077,14.56,0.020383074524300295
278,1.1964629725102267,1.1937334921298826,1.1468434153714886,1.1800829595650055,1.1468434153714886,1.1970622796536023,1.1468434153714886,1.1468434153714886,1.1937334921298826,1.1468434153714886,1.1964629725102267,1.1468434153714886,6.758497250485426,14.56,0.020384470673107884
279,1.1945374847721313,1.1918573881625747,1.1457996624586504,1.1874605960666722,1.1457996624586504,1.208855708828302,1.1457996624586504,1.1457996624586504,1.1918573881625747,1.1457996624586504,1.1945374847721313,1.1457996624586504,6.930064068612819,14.56,0.020385866917545372
280,1.1926385857692658,1.190006928430594,1.144766160175553,1.1948940640045083,1.144766160175553,1.2207752448268303,1.144766160175553,1.144766160175553,1.190006928430594,1.144766160175553,1.1926385857692658,1.144766160175553,7.105986170465487,14.56,0.020387263257619317
281,1.1907658504612448,1.188181707480307,1.1437428053750722,1.2023837529788417,1.1437428053750722,1.232822242602116,1.1437428053750722,1.1437428053750722,1.188181707480307,1.1437428053750722,1.1907658504612448,1.1437428053750722,7.286374116445114,14.56,0.02038865969333627
282,1.1889188618898396,1.1863813274884165,1.1427294960952006,1.2099300555566628,1.1427294960952006,1.2449980718295843,1.1427294960952006,1.1427294960952006,1.1863813274884165,1.1427294960952006,1.1889188618898396,1.1427294960952006,7.471341273567875,14.56,0.02039005622470278
283,1.187097210999033,1.1846053980938063,1.1417261315430776,1.2175333672913156,1.1417261315430776,1.2573041170662131,1.1417261315430776,1.1417261315430776,1.1846053980938063,1.1417261315430776,1.187097210999033,1.1417261315430776,7.6610038867113275,14.56,0.0203914528517254
284,1.1853004964596954,1.182853536233651,1.14073261207927,1.2251940867423563,1.14073261207927,1.2697417779113231,1.14073261207927,1.14073261207927,1.182853536233651,1.14073261207927,1.1853004964596954,1.14073261207927,7.855481151669931,14.56,0.02039284957441068
285,1.1835283244987564,1.1811253659836847,1.1397488392023016,1.2329126154955827,1.1397488392023016,1.282312469169114,1.1397488392023016,1.1397488392023016,1.1811253659836847,1.1397488392023016,1.1835283244987564,1.1397488392023016,8.054895290065108,14.56,0.020394246392765176
286,1.1817803087327312,1.1794205184025015,1.138774715533424,1.2406893581832263,1.138774715533424,1.2950176210129725,1.138774715533424,1.138774715533424,1.1794205184025015,1.138774715533424,1.1817803087327312,1.138774715533424,8.259371626156913,14.56,0.020395643306795434
287,1.1800560700054752,1.177738631379772,1.1378101448016256,1.2485247225043212,1.1378101448016256,1.3078586791515654,1.1378101448016256,1.1378101448016256,1.177738631379772,1.1378101448016256,1.1800560700054752,1.1378101448016256,8.469038665605606,14.56,0.020397040316508016
288,1.1783552362300553,1.1760793494882653,1.1368550318288757,1.2564191192452383,1.1368550318288757,1.32083710499674,1.1368550318288757,1.1368550318288757,1.1760793494882653,1.1368550318288757,1.1783552362300553,1.1368550318288757,8.684028176232609,14.56,0.020398437421909468
289,1.1766774422346062,1.1744423238395703,1.1359092825155992,1.2539875314000344,1.1359092825155992,1.31755272362427,1.1359092825155992,1.1359092825155992,1.1744423238395703,1.1359092825155992,1.1766774422346062,1.1359092825155992,8.65110125908244,14.56,0.02039983462300635
290,1.1750223296120648,1.1728272119434056,1.1349728038263738,1.2515852858960335,1.1349728038263738,1.3143104035493434,1.1349728038263738,1.1349728038263738,1.1728272119434056,1.1349728038263738,1.1750223296120648,1.1349728038263738,8.618667482214244,14.56,0.020401231919805217
291,1.1733895465736737,1.1712336775704224,1.1340455037758541,1.2492119860170554,1.1340455037758541,1.311109527583365,1.1340455037758541,1.1340455037758541,1.1712336775704224,1.1340455037758541,1.1733895465736737,1.1340455037758541,8.586718175469834,14.56,0.020402629312312622
292,1.171778747806136,1.1696613906183941,1.1331272914149078,1.2468672414037503,1.1331272914149078,1.3079494893687444,1.1331272914149078,1.1331272914149078,1.1696613906183941,1.1331272914149078,1.171778747806136,1.1331272914149078,8.555244852479886,14.56,0.020404026800535116
293,1.170189594332333,1.1681100269817104,1.1322180768169714,1.2445506679328597,1.1322180768169714,1.3048296931534953,1.1322180768169714,1.1322180768169714,1.1681100269817104,1.1322180768169714,1.170189594332333,1.1322180768169714,8.524239206058315,14.56,0.020405424384479263
294,1.1686217533754886,1.1665792684240681,1.131317771064613,1.2422618875991367,1.131317771064613,1.3017495535712469,1.131317771064613,1.131317771064613,1.1665792684240681,1.131317771064613,1.1686217533754886,1.131317771064613,8.493693103728964,14.56,0.020406822064151613
295,1.1670748982266925,1.1650688024542768,1.1304262862363006,1.2400005283998587,1.1304262862363006,1.2987084954265322,1.1304262862363006,1.1304262862363006,1.1650688024542768,1.1304262862363006,1.1670748982266925,1.1304262862363006,8.463598583380387,14.56,0.02040821983955873
296,1.1655487081156888,1.1635783222051004,1.1295435353933778,1.237766224221876,1.1295435353933778,1.2957059534852038,1.1295435353933778,1.1295435353933778,1.1635783222051004,1.1295435353933778,1.1655487081156888,1.1295435353933778,8.433947849044616,14.56,0.020409617710707165
297,1.1640428680848305,1.1621075263150316,1.1286694325672344,1.23555861473112,1.1286694325672344,1.2927413722698466,1.1286694325672344,1.1286694325672344,1.1621075263150316,1.1286694325672344,1.1640428680848305,1.1286694325672344,8.40473326679594,14.56,0.020411015677603478
298,1.162557068866117,1.1606561188129374,1.1278038927466738,1.233377345264517,1.1278038927466738,1.289814205860041,1.1278038927466738,1.1278038927466738,1.1606561188129374,1.1278038927466738,1.162557068866117,1.1278038927466738,8.375947360765883,14.56,0.02041241374025423
299,1.1610910067612334,1.159223809005484,1.1269468318654758,1.2312220667242584,1.1269468318654758,1.286923917697361,1.1269468318654758,1.1269468318654758,1.159223809005484,1.1269468318654758,1.1610910067612334,1.1269468318654758,8.34758280927068,14.56,0.020413811898665975
300,1.159644383524495,1.157810311367271,1.1260981667901442,1.229092435474347,1.1260981667901442,1.2840699803949722,1.1260981667901442,1.1260981667901442,1.157810311367271,1.1260981667901442,1.159644383524495,1.1260981667901442,8.31963244104774,14.56,0.020415210152845274
301,1.1582169062486332,1.1564153454335986,1.1252578153078432,1.2269881132393865,1.1252578153078432,1.2812518755517086,1.1252578153078432,1.1252578153078432,1.1564153454335986,1.1252578153078432,1.1582169062486332,1.1252578153078432,8.292089231597586,14.56,0.020416608502798687
302,1.1568082872533276,1.1550386356957956,1.1244256961145151,1.2249087670055423,1.1244256961145151,1.2784690935705116,1.1244256961145151,1.1244256961145151,1.1550386356957956,1.1244256961145151,1.1568082872533276,1.1244256961145151,8.264946299628027,14.56,0.020418006948532776
303,1.1554182439764271,1.1536799114990408,1.1236017288031777,1.2228540689236318,1.1236017288031777,1.2757211334811125,1.1236017288031777,1.1236017288031777,1.1536799114990408,1.1236017288031777,1.1554182439764271,1.1236017288031777,8.238196903597318,14.56,0.020419405490054096
304,1.1540464988677703,1.1523389069426075,1.1227858338523982,1.2208236962142875,1.1227858338523982,1.2730075027668528,1.1227858338523982,1.1227858338523982,1.1523389069426075,1.1227858338523982,1.1540464988677703,1.1227858338523982,8.211834438353238,14.56,0.020420804127369213
305,1.1526927792855421,1.1510153607824698,1.1219779326149395,1.2188173310751436,1.1219779326149395,1.2703277171955232,1.1219779326149395,1.1219779326149395,1.1510153607824698,1.1219779326149395,1.1526927792855421,1.1219779326149395,8.185852431865094,14.56,0.020422202860484687
306,1.1513568173950999,1.1497090163362,1.1211779473065775,1.2168346605899933,1.1211779473065775,1.267681300654128,1.1211779473065775,1.1211779473065775,1.1497090163362,1.1211779473065775,1.1513568173950999,1.1211779473065775,8.160244542045795,14.56,0.020423601689407087
307,1.1500383500701963,1.1484196213901057,1.1203858009950862,1.2148753766398823,1.1203858009950862,1.2650677849874625,1.1203858009950862,1.1203858009950862,1.1484196213901057,1.1203858009950862,1.1500383500701963,1.1203858009950862,8.135004553661156,14.56,0.020425000614142964
308,1.1487371187965367,1.1471469281085358,1.1196014175893856,1.2129391758160715,1.1196014175893856,1.2624867098404093,1.1196014175893856,1.1196014175893856,1.1471469281085358,1.1196014175893856,1.1487371187965367,1.1196014175893856,8.110126375323805,14.56,0.02042639963469888
309,1.1474528695776127,1.14589069294531,1.1188247218288534,1.211025759334845,1.1188247218288534,1.2599376225038568,1.1188247218288534,1.1188247218288534,1.14589069294531,1.1188247218288534,1.1474528695776127,1.1188247218288534,8.085604036569086,14.56,0.02042779875108141
310,1.146185352842742,1.1446506765572015,1.1180556392727938,1.2091348329541038,1.1180556392727938,1.2574200777641407,1.1180556392727938,1.1180556392727938,1.1446506765572015,1.1180556392727938,1.146185352842742,1.1180556392727938,8.061431685010392,14.56,0.020429197963297112
311,1.1449343233572613,1.1434266437194298,1.117294096290063,1.207266106891711,1.117294096290063,1.2549336377559246,1.117294096290063,1.117294096290063,1.1434266437194298,1.117294096290063,1.1449343233572613,1.117294096290063,8.037603583571595,14.56,0.020430597271352543
312,1.1436995401348216,1.1422183632431089,1.116540020048849,1.205419295745544,1.116540020048849,1.2524778718184293,1.116540020048849,1.116540020048849,1.1422183632431089,1.116540020048849,1.1436995401348216,1.116540020048849,8.014114107794157,14.56,0.020431996675254277
313,1.142480766351708,1.1410256078945884,1.1157933385066008,1.2035941184152135,1.1157933385066008,1.2500523563549177,1.1157933385066008,1.1157933385066008,1.1410256078945884,1.1157933385066008,1.142480766351708,1.1157933385066008,7.9909577432166845,14.56,0.020433396175008875
314,1.1412777692631613,1.1398481543166605,1.115053980400108,1.2017902980254112,1.115053980400108,1.247656674695364,1.115053980400108,1.115053980400108,1.1398481543166605,1.115053980400108,1.1412777692631613,1.115053980400108,7.968129082824762,14.56,0.020434795770622904
315,1.1400903201216213,1.138685782951556,1.1143218752357238,1.200007561850843,1.1143218752357238,1.2452904169622132,1.1143218752357238,1.1143218752357238,1.138685782951556,1.1143218752357238,1.1400903201216213,1.1143218752357238,7.9456228245689,14.56,0.02043619546210293
316,1.1389181940968567,1.1375382779657068,1.113596953279733,1.19824564124272,1.113596953279733,1.2429531799391644,1.113596953279733,1.113596953279733,1.1375382779657068,1.113596953279733,1.1389181940968567,1.113596953279733,7.923433768948588,14.56,0.02043759524945552
317,1.13776117019793,1.1364054271762172,1.1128791455488611,1.1965042715567584,1.1128791455488611,1.2406445669428903,1.1128791455488611,1.1128791455488611,1.1364054271762172,1.1128791455488611,1.13776117019793,1.1128791455488611,7.901556816660477,14.56,0.020438995132687238
318,1.1366190311969444,1.1352870219790028,1.1121683838009218,1.1947831920826646,1.1121683838009218,1.238364187697625,1.1121683838009218,1.1121683838009218,1.1352870219790028,1.1121683838009218,1.1366190311969444,1.1121683838009218,7.879986966308766,14.56,0.020440395111804652
319,1.1354915635545304,1.134182857278549,1.1114646005255984,1.1930821459750627,1.1114646005255984,1.2361116582125462,1.1114646005255984,1.1114646005255984,1.134182857278549,1.1114646005255984,1.1354915635545304,1.1114646005255984,7.858719312175923,14.56,0.02044179518681433
