uid,qty,unit_cost,order_date,delivery_date,posted_date
FF-ICE-008,28,1.9022,2025-06-30,2025-07-02,2025-07-02
FF-ICE-009,143,1.6822,2025-06-30,2025-07-02,2025-07-02
HC-CAG-001,2,7.1764,2025-06-30,2025-07-02,2025-07-02
HC-CAG-003,4,9.2163,2025-06-30,2025-07-02,2025-07-02
HC-CAG-011,2,8.0118,2025-06-30,2025-07-02,2025-07-02
HC-CAG-012,1,8.8277,2025-06-30,2025-07-02,2025-07-02
HC-DET-003,3,6.9592,2025-06-30,2025-07-02,2025-07-02
HC-DET-005,3,6.5633,2025-06-30,2025-07-02,2025-07-02
HC-DET-010,4,8.2623,2025-06-30,2025-07-02,2025-07-02
HC-DET-011,2,12.2182,2025-06-30,2025-07-02,2025-07-02
HC-DET-012,2,8.2722,2025-06-30,2025-07-02,2025-07-02
HC-KIT-003,3,10.1683,2025-06-30,2025-07-02,2025-07-02
HC-KIT-010,5,7.9059,2025-06-30,2025-07-02,2025-07-02
HC-KIT-011,3,8.4966,2025-06-30,2025-07-02,2025-07-02
HC-KIT-012,1,6.9914,2025-06-30,2025-07-02,2025-07-02
HC-PAP-001,4,9.3034,2025-06-30,2025-07-02,2025-07-02
HC-PAP-010,1,10.0338,2025-06-30,2025-07-02,2025-07-02
HC-PAP-011,2,7.704,2025-06-30,2025-07-02,2025-07-02
MP-CHI-007,51,3.4745,2025-06-30,2025-07-02,2025-07-02
MP-POR-007,25,3.1129,2025-06-30,2025-07-02,2025-07-02
MP-PRM-006,36,3.5111,2025-06-30,2025-07-02,2025-07-02
MP-PRM-007,264,2.4526,2025-06-30,2025-07-02,2025-07-02
MP-PRM-008,20,3.1714,2025-06-30,2025-07-02,2025-07-02
MP-PRM-009,57,2.2501,2025-06-30,2025-07-02,2025-07-02
PP-CNG-004,94,2.0161,2025-06-30,2025-07-02,2025-07-02
PP-CNG-005,34,1.6694,2025-06-30,2025-07-02,2025-07-02
PP-CNG-006,133,1.8042,2025-06-30,2025-07-02,2025-07-02
PP-CNG-007,317,1.0757,2025-06-30,2025-07-02,2025-07-02
PP-OIL-005,29,4.3536,2025-06-30,2025-07-02,2025-07-02
PP-PAS-011,51,4.9574,2025-06-30,2025-07-02,2025-07-02
PH-HYG-001,1,7.9736,2025-06-30,2025-07-02,2025-07-02
PH-HYG-003,2,8.5687,2025-06-30,2025-07-02,2025-07-02
PH-OTC-002,2,8.4501,2025-06-30,2025-07-02,2025-07-04
PH-OTC-010,8,10.6047,2025-06-30,2025-07-02,2025-07-02
PH-OTC-012,9,9.3031,2025-06-30,2025-07-02,2025-07-02
PH-TOI-003,6,10.4538,2025-06-30,2025-07-02,2025-07-02
PH-TOI-012,3,9.1608,2025-06-30,2025-07-02,2025-07-02
PH-VIT-001,2,13.0019,2025-06-30,2025-07-02,2025-07-02
PH-VIT-002,3,9.9901,2025-06-30,2025-07-02,2025-07-02
PH-VIT-010,1,14.4935,2025-06-30,2025-07-02,2025-07-02
PH-VIT-011,2,11.2072,2025-06-30,2025-07-02,2025-07-02
PH-VIT-012,2,11.0638,2025-06-30,2025-07-02,2025-07-02
PH-WEL-002,1,11.5151,2025-06-30,2025-07-02,2025-07-02
PH-WEL-003,3,10.0411,2025-06-30,2025-07-02,2025-07-02
PH-WEL-010,2,13.0099,2025-06-30,2025-07-02,2025-07-02
PH-WEL-012,10,15.424,2025-06-30,2025-07-02,2025-07-02
SF-FFF-009,8,3.788,2025-06-30,2025-07-02,2025-07-02
SF-SHL-009,4,4.0182,2025-06-30,2025-07-02,2025-07-02
SF-SPR-004,93,3.1569,2025-06-30,2025-07-02,2025-07-02
SF-SPR-007,59,3.5309,2025-06-30,2025-07-02,2025-07-02
SF-SPR-008,26,1.836,2025-06-30,2025-07-02,2025-07-02
SF-SPR-009,41,2.7578,2025-06-30,2025-07-02,2025-07-02
SC-CAN-002,9,7.0206,2025-06-30,2025-07-02,2025-07-02
SC-CAN-011,2,6.1255,2025-06-30,2025-07-02,2025-07-02
SC-CAN-012,12,6.3883,2025-06-30,2025-07-02,2025-07-02
SC-CHO-002,3,7.0516,2025-06-30,2025-07-02,2025-07-02
SC-CHO-003,3,5.8386,2025-06-30,2025-07-02,2025-07-02
SC-CHO-010,8,6.7485,2025-06-30,2025-07-02,2025-07-02
SC-CHO-011,4,7.8001,2025-06-30,2025-07-02,2025-07-02
SC-CHO-012,21,6.0119,2025-06-30,2025-07-02,2025-07-02
SC-COO-002,10,6.0594,2025-06-30,2025-07-02,2025-07-02
SC-COO-003,9,5.7351,2025-06-30,2025-07-02,2025-07-02
SC-COO-010,6,6.5611,2025-06-30,2025-07-02,2025-07-02
SC-COO-011,2,6.498,2025-06-30,2025-07-02,2025-07-02
SC-COO-012,5,6.1303,2025-06-30,2025-07-02,2025-07-02
SC-NUT-002,8,6.3398,2025-06-30,2025-07-02,2025-07-02
SC-NUT-003,13,6.0235,2025-06-30,2025-07-02,2025-07-02
SC-NUT-010,3,7.172,2025-06-30,2025-07-02,2025-07-02
SC-NUT-011,6,5.9601,2025-06-30,2025-07-02,2025-07-02
SC-SAV-003,7,5.7372,2025-06-30,2025-07-02,2025-07-02
SC-SAV-010,3,6.1592,2025-06-30,2025-07-02,2025-07-02
AB-SPI-001,2,31.1192,2025-07-07,2025-07-09,2025-07-09
AB-SPI-004,11,18.5693,2025-07-07,2025-07-09,2025-07-09
AB-SPI-006,4,18.772,2025-07-07,2025-07-09,2025-07-09
AB-SPI-007,3,12.4246,2025-07-07,2025-07-09,2025-07-09
AB-SPI-008,2,13.6564,2025-07-07,2025-07-09,2025-07-09
AB-SPI-009,3,11.4523,2025-07-07,2025-07-09,2025-07-09
AB-SPI-010,7,32.3287,2025-07-07,2025-07-09,2025-07-09
AB-SPI-012,1,43.1027,2025-07-07,2025-07-09,2025-07-09
AB-WIN-001,3,18.2546,2025-07-07,2025-07-09,2025-07-09
AB-WIN-002,5,16.2328,2025-07-07,2025-07-09,2025-07-09
AB-WIN-003,2,20.1731,2025-07-07,2025-07-09,2025-07-11
AB-WIN-004,3,9.659,2025-07-07,2025-07-09,2025-07-09
AB-WIN-005,9,10.5781,2025-07-07,2025-07-09,2025-07-09
AB-WIN-012,3,17.5082,2025-07-07,2025-07-09,2025-07-09
BB-BKG-007,193,1.4729,2025-07-07,2025-07-09,2025-07-09
BB-BKG-008,16,1.6448,2025-07-07,2025-07-09,2025-07-09
BB-BKG-009,224,1.3886,2025-07-07,2025-07-09,2025-07-09
BB-FBR-009,197,1.569,2025-07-07,2025-07-09,2025-07-09
BB-PAS-007,54,1.6041,2025-07-07,2025-07-09,2025-07-09
BB-PAS-008,213,1.7319,2025-07-07,2025-07-09,2025-07-09
BN-BTW-003,27,2.0221,2025-07-07,2025-07-09,2025-07-09
BN-BTW-009,291,0.8057,2025-07-07,2025-07-09,2025-07-09
BN-COF-004,31,4.5934,2025-07-07,2025-07-09,2025-07-09
BN-COF-009,69,2.0706,2025-07-07,2025-07-09,2025-07-09
BN-JUI-002,10,4.4672,2025-07-07,2025-07-09,2025-07-09
BN-JUI-006,83,2.8107,2025-07-07,2025-07-09,2025-07-09
DE-CRE-007,87,1.2672,2025-07-07,2025-07-09,2025-07-09
DE-CRE-009,79,1.2217,2025-07-07,2025-07-09,2025-07-09
DE-MIL-007,414,1.0489,2025-07-07,2025-07-09,2025-07-09
DE-MIL-008,11,0.9309,2025-07-07,2025-07-09,2025-07-09
DE-MIL-009,836,0.8932,2025-07-07,2025-07-09,2025-07-09
DE-YOG-008,59,1.1882,2025-07-07,2025-07-09,2025-07-09
FP-FRU-005,84,1.826,2025-07-07,2025-07-09,2025-07-09
FP-HER-007,115,1.5108,2025-07-07,2025-07-09,2025-07-09
FP-HER-008,189,1.8621,2025-07-07,2025-07-09,2025-07-09
FP-HER-009,219,1.4449,2025-07-07,2025-07-09,2025-07-09
FP-VEG-007,140,1.8237,2025-07-07,2025-07-09,2025-07-09
FP-VEG-008,218,1.797,2025-07-07,2025-07-09,2025-07-09
FF-DES-009,18,1.7899,2025-07-07,2025-07-09,2025-07-09
FF-FVG-007,61,1.3021,2025-07-07,2025-07-09,2025-07-09
FF-FVG-008,278,1.4097,2025-07-07,2025-07-09,2025-07-09
FF-FVG-009,21,1.472,2025-07-07,2025-07-09,2025-07-09
FF-ICE-008,21,1.8142,2025-07-07,2025-07-09,2025-07-09
FF-ICE-009,153,1.7395,2025-07-07,2025-07-09,2025-07-09
HC-CAG-001,2,7.0434,2025-07-07,2025-07-09,2025-07-09
HC-CAG-003,4,8.7298,2025-07-07,2025-07-09,2025-07-09
HC-CAG-011,2,8.0012,2025-07-07,2025-07-09,2025-07-09
HC-CAG-012,2,8.546,2025-07-07,2025-07-09,2025-07-09
HC-DET-003,2,7.1315,2025-07-07,2025-07-09,2025-07-09
HC-DET-005,4,6.1829,2025-07-07,2025-07-09,2025-07-09
HC-DET-010,5,8.2158,2025-07-07,2025-07-09,2025-07-09
HC-DET-011,2,12.4265,2025-07-07,2025-07-09,2025-07-09
HC-DET-012,2,8.2819,2025-07-07,2025-07-09,2025-07-09
HC-KIT-003,2,9.9858,2025-07-07,2025-07-09,2025-07-09
HC-KIT-010,5,7.9175,2025-07-07,2025-07-09,2025-07-09
HC-KIT-011,3,8.5109,2025-07-07,2025-07-09,2025-07-09
HC-KIT-012,3,7.2721,2025-07-07,2025-07-09,2025-07-09
HC-PAP-001,5,9.3899,2025-07-07,2025-07-09,2025-07-09
HC-PAP-010,2,10.0628,2025-07-07,2025-07-09,2025-07-09
HC-PAP-011,4,7.8345,2025-07-07,2025-07-09,2025-07-09
MP-CHI-007,61,3.4875,2025-07-07,2025-07-09,2025-07-09
MP-POR-007,30,3.1671,2025-07-07,2025-07-09,2025-07-09
MP-PRM-006,37,3.6323,2025-07-07,2025-07-09,2025-07-09
MP-PRM-007,285,2.5446,2025-07-07,2025-07-09,2025-07-09
MP-PRM-008,15,3.0909,2025-07-07,2025-07-09,2025-07-09
MP-PRM-009,40,2.2148,2025-07-07,2025-07-09,2025-07-11
PP-CNG-004,127,2.137,2025-07-07,2025-07-09,2025-07-11
PP-CNG-005,18,1.7455,2025-07-07,2025-07-09,2025-07-09
PP-CNG-006,150,2.0198,2025-07-07,2025-07-09,2025-07-09
PP-CNG-007,299,1.1659,2025-07-07,2025-07-09,2025-07-09
PP-OIL-005,22,4.586,2025-07-07,2025-07-09,2025-07-09
PP-PAS-011,23,5.1749,2025-07-07,2025-07-09,2025-07-09
PH-HYG-001,3,8.1221,2025-07-07,2025-07-09,2025-07-09
PH-HYG-003,2,8.4156,2025-07-07,2025-07-09,2025-07-09
PH-OTC-002,1,8.2611,2025-07-07,2025-07-09,2025-07-11
PH-OTC-010,5,10.5033,2025-07-07,2025-07-09,2025-07-09
PH-OTC-012,6,8.9933,2025-07-07,2025-07-09,2025-07-09
PH-TOI-003,3,10.258,2025-07-07,2025-07-09,2025-07-09
PH-TOI-012,2,8.5762,2025-07-07,2025-07-09,2025-07-09
PH-VIT-001,1,13.1747,2025-07-07,2025-07-09,2025-07-09
PH-VIT-002,5,10.2269,2025-07-07,2025-07-09,2025-07-09
PH-VIT-003,1,8.5975,2025-07-07,2025-07-09,2025-07-09
PH-VIT-010,1,14.6447,2025-07-07,2025-07-09,2025-07-09
PH-VIT-011,2,11.3189,2025-07-07,2025-07-09,2025-07-09
PH-VIT-012,2,11.5527,2025-07-07,2025-07-09,2025-07-09
PH-WEL-002,1,11.327,2025-07-07,2025-07-09,2025-07-09
PH-WEL-003,3,10.128,2025-07-07,2025-07-09,2025-07-09
PH-WEL-010,3,12.7386,2025-07-07,2025-07-09,2025-07-09
PH-WEL-012,11,15.7039,2025-07-07,2025-07-09,2025-07-11
SF-FFF-009,3,3.7839,2025-07-07,2025-07-09,2025-07-09
SF-SHL-009,7,4.2209,2025-07-07,2025-07-09,2025-07-09
SF-SPR-004,75,3.0431,2025-07-07,2025-07-09,2025-07-09
SF-SPR-007,54,3.6444,2025-07-07,2025-07-09,2025-07-09
SF-SPR-008,16,1.8213,2025-07-07,2025-07-09,2025-07-09
SF-SPR-009,39,2.6113,2025-07-07,2025-07-09,2025-07-09
SC-CAN-002,7,6.8265,2025-07-07,2025-07-09,2025-07-09
SC-CAN-011,4,6.3944,2025-07-07,2025-07-09,2025-07-09
SC-CAN-012,11,6.4811,2025-07-07,2025-07-09,2025-07-10
SC-CHO-002,5,6.9496,2025-07-07,2025-07-09,2025-07-09
SC-CHO-003,1,5.5457,2025-07-07,2025-07-09,2025-07-09
SC-CHO-010,11,6.5025,2025-07-07,2025-07-09,2025-07-09
SC-CHO-011,1,7.8402,2025-07-07,2025-07-09,2025-07-09
SC-CHO-012,23,6.0002,2025-07-07,2025-07-09,2025-07-09
SC-COO-002,9,6.1492,2025-07-07,2025-07-09,2025-07-09
SC-COO-003,3,5.7889,2025-07-07,2025-07-09,2025-07-09
SC-COO-010,5,6.5985,2025-07-07,2025-07-09,2025-07-09
SC-COO-011,8,6.4698,2025-07-07,2025-07-09,2025-07-09
SC-COO-012,5,6.026,2025-07-07,2025-07-09,2025-07-09
SC-NUT-002,3,6.3784,2025-07-07,2025-07-09,2025-07-09
SC-NUT-003,8,5.9685,2025-07-07,2025-07-09,2025-07-09
SC-NUT-010,5,7.1553,2025-07-07,2025-07-09,2025-07-09
SC-NUT-011,8,5.7852,2025-07-07,2025-07-09,2025-07-09
SC-SAV-003,9,6.0972,2025-07-07,2025-07-09,2025-07-11
SC-SAV-010,3,5.7063,2025-07-07,2025-07-09,2025-07-09
AB-SPI-001,5,29.4717,2025-07-14,2025-07-16,2025-07-16
AB-SPI-004,10,18.4886,2025-07-14,2025-07-16,2025-07-17
AB-SPI-005,1,19.5236,2025-07-14,2025-07-16,2025-07-16
AB-SPI-006,2,17.9446,2025-07-14,2025-07-16,2025-07-16
AB-SPI-007,5,11.8626,2025-07-14,2025-07-16,2025-07-16
AB-SPI-008,3,13.3151,2025-07-14,2025-07-16,2025-07-16
AB-SPI-009,4,10.9186,2025-07-14,2025-07-16,2025-07-16
AB-SPI-010,8,31.2643,2025-07-14,2025-07-16,2025-07-16
AB-SPI-012,1,42.6156,2025-07-14,2025-07-16,2025-07-16
AB-WIN-001,3,18.3431,2025-07-14,2025-07-16,2025-07-16
AB-WIN-002,7,15.9582,2025-07-14,2025-07-16,2025-07-16
AB-WIN-003,3,20.6928,2025-07-14,2025-07-16,2025-07-16
AB-WIN-004,4,9.4127,2025-07-14,2025-07-16,2025-07-16
AB-WIN-005,16,10.1521,2025-07-14,2025-07-16,2025-07-16
AB-WIN-012,4,17.5633,2025-07-14,2025-07-16,2025-07-16
BB-BKG-007,235,1.4926,2025-07-14,2025-07-16,2025-07-16
BB-BKG-008,14,1.6709,2025-07-14,2025-07-16,2025-07-16
BB-BKG-009,263,1.4473,2025-07-14,2025-07-16,2025-07-16
BB-FBR-009,235,1.5582,2025-07-14,2025-07-16,2025-07-16
BB-PAS-007,67,1.616,2025-07-14,2025-07-16,2025-07-16
BB-PAS-008,218,1.7932,2025-07-14,2025-07-16,2025-07-16
BN-BTW-003,56,1.9404,2025-07-14,2025-07-16,2025-07-16
BN-BTW-009,348,0.834,2025-07-14,2025-07-16,2025-07-16
BN-COF-004,43,4.5452,2025-07-14,2025-07-16,2025-07-16
BN-COF-009,94,1.9914,2025-07-14,2025-07-16,2025-07-16
BN-JUI-002,20,4.2305,2025-07-14,2025-07-16,2025-07-16
BN-JUI-006,80,2.9344,2025-07-14,2025-07-16,2025-07-16
DE-CRE-007,84,1.2809,2025-07-14,2025-07-16,2025-07-16
DE-CRE-009,134,1.2181,2025-07-14,2025-07-16,2025-07-16
DE-MIL-007,567,0.9974,2025-07-14,2025-07-16,2025-07-16
DE-MIL-008,22,0.8876,2025-07-14,2025-07-16,2025-07-16
DE-MIL-009,884,0.8825,2025-07-14,2025-07-16,2025-07-16
DE-YOG-008,30,1.2355,2025-07-14,2025-07-16,2025-07-16
FP-FRU-005,88,1.8613,2025-07-14,2025-07-16,2025-07-16
FP-HER-007,148,1.514,2025-07-14,2025-07-16,2025-07-16
FP-HER-008,357,1.8753,2025-07-14,2025-07-16,2025-07-16
FP-HER-009,244,1.3842,2025-07-14,2025-07-16,2025-07-16
FP-VEG-007,174,1.7377,2025-07-14,2025-07-16,2025-07-16
FP-VEG-008,179,1.725,2025-07-14,2025-07-16,2025-07-16
FF-DES-009,32,1.7861,2025-07-14,2025-07-16,2025-07-16
FF-FVG-007,46,1.284,2025-07-14,2025-07-16,2025-07-18
FF-FVG-008,285,1.342,2025-07-14,2025-07-16,2025-07-16
FF-FVG-009,40,1.4295,2025-07-14,2025-07-16,2025-07-16
FF-ICE-008,16,1.8002,2025-07-14,2025-07-16,2025-07-16
FF-ICE-009,211,1.6955,2025-07-14,2025-07-16,2025-07-16
HC-CAG-001,2,6.7873,2025-07-14,2025-07-16,2025-07-16
HC-CAG-002,2,7.3948,2025-07-14,2025-07-16,2025-07-16
HC-CAG-003,5,8.9121,2025-07-14,2025-07-16,2025-07-16
HC-CAG-010,1,10.1786,2025-07-14,2025-07-16,2025-07-16
HC-CAG-011,2,7.7889,2025-07-14,2025-07-16,2025-07-16
HC-CAG-012,2,8.5012,2025-07-14,2025-07-16,2025-07-16
HC-DET-003,2,7.1215,2025-07-14,2025-07-16,2025-07-16
HC-DET-005,3,6.5698,2025-07-14,2025-07-16,2025-07-16
HC-DET-010,6,8.2505,2025-07-14,2025-07-16,2025-07-16
HC-DET-011,2,12.7239,2025-07-14,2025-07-16,2025-07-16
HC-DET-012,2,8.7595,2025-07-14,2025-07-16,2025-07-16
HC-KIT-003,2,10.4971,2025-07-14,2025-07-16,2025-07-16
HC-KIT-010,6,7.8709,2025-07-14,2025-07-16,2025-07-16
HC-KIT-011,2,8.7351,2025-07-14,2025-07-16,2025-07-16
HC-KIT-012,2,7.1489,2025-07-14,2025-07-16,2025-07-16
HC-PAP-001,6,9.5693,2025-07-14,2025-07-16,2025-07-16
HC-PAP-010,2,10.1574,2025-07-14,2025-07-16,2025-07-16
HC-PAP-011,4,7.4827,2025-07-14,2025-07-16,2025-07-18
HC-PAP-012,2,7.2584,2025-07-14,2025-07-16,2025-07-18
MP-CHI-007,39,3.5734,2025-07-14,2025-07-16,2025-07-16
MP-POR-007,42,2.9903,2025-07-14,2025-07-16,2025-07-16
MP-PRM-006,30,3.4777,2025-07-14,2025-07-16,2025-07-16
MP-PRM-007,326,2.4967,2025-07-14,2025-07-16,2025-07-16
MP-PRM-008,29,2.9915,2025-07-14,2025-07-16,2025-07-16
MP-PRM-009,39,2.1184,2025-07-14,2025-07-16,2025-07-16
PP-CNG-004,190,2.0617,2025-07-14,2025-07-16,2025-07-18
PP-CNG-005,18,1.7696,2025-07-14,2025-07-16,2025-07-16
PP-CNG-006,179,2.0592,2025-07-14,2025-07-16,2025-07-16
PP-CNG-007,249,1.1004,2025-07-14,2025-07-16,2025-07-16
PP-OIL-005,14,4.7576,2025-07-14,2025-07-16,2025-07-16
PP-PAS-011,37,5.2517,2025-07-14,2025-07-16,2025-07-16
PH-HYG-001,2,8.2976,2025-07-14,2025-07-16,2025-07-16
PH-HYG-003,2,8.3145,2025-07-14,2025-07-16,2025-07-16
PH-HYG-012,1,9.3121,2025-07-14,2025-07-16,2025-07-16
PH-OTC-002,2,8.6843,2025-07-14,2025-07-16,2025-07-16
PH-OTC-010,6,10.1628,2025-07-14,2025-07-16,2025-07-16
PH-OTC-012,5,9.3222,2025-07-14,2025-07-16,2025-07-16
PH-TOI-012,3,9.1929,2025-07-14,2025-07-16,2025-07-16
PH-VIT-001,1,12.9704,2025-07-14,2025-07-16,2025-07-17
PH-VIT-002,5,10.7512,2025-07-14,2025-07-16,2025-07-16
PH-VIT-010,1,14.1492,2025-07-14,2025-07-16,2025-07-16
PH-VIT-011,4,11.705,2025-07-14,2025-07-16,2025-07-16
PH-VIT-012,4,11.3306,2025-07-14,2025-07-16,2025-07-16
PH-WEL-002,2,12.0035,2025-07-14,2025-07-16,2025-07-16
PH-WEL-003,3,10.7277,2025-07-14,2025-07-16,2025-07-16
PH-WEL-010,3,13.7078,2025-07-14,2025-07-16,2025-07-16
PH-WEL-011,1,11.152,2025-07-14,2025-07-16,2025-07-16
PH-WEL-012,13,16.0196,2025-07-14,2025-07-16,2025-07-16
SF-FFF-009,6,3.4173,2025-07-14,2025-07-16,2025-07-16
SF-SHL-009,8,3.9633,2025-07-14,2025-07-16,2025-07-16
SF-SPR-004,84,3.033,2025-07-14,2025-07-16,2025-07-16
SF-SPR-007,57,3.5276,2025-07-14,2025-07-16,2025-07-16
SF-SPR-008,22,1.7578,2025-07-14,2025-07-16,2025-07-16
SF-SPR-009,50,2.5376,2025-07-14,2025-07-16,2025-07-16
SC-CAN-002,9,7.0728,2025-07-14,2025-07-16,2025-07-16
SC-CAN-011,7,6.2976,2025-07-14,2025-07-16,2025-07-16
SC-CAN-012,5,6.383,2025-07-14,2025-07-16,2025-07-16
SC-CHO-002,2,7.1802,2025-07-14,2025-07-16,2025-07-16
SC-CHO-003,2,5.9018,2025-07-14,2025-07-16,2025-07-16
SC-CHO-010,6,6.7173,2025-07-14,2025-07-16,2025-07-16
SC-CHO-012,19,6.2858,2025-07-14,2025-07-16,2025-07-16
SC-COO-002,6,6.063,2025-07-14,2025-07-16,2025-07-16
SC-COO-003,10,5.9049,2025-07-14,2025-07-16,2025-07-16
SC-COO-010,8,6.9496,2025-07-14,2025-07-16,2025-07-16
SC-COO-011,8,6.2009,2025-07-14,2025-07-16,2025-07-16
SC-COO-012,5,6.2388,2025-07-14,2025-07-16,2025-07-16
SC-NUT-002,8,6.1738,2025-07-14,2025-07-16,2025-07-16
SC-NUT-003,8,5.7254,2025-07-14,2025-07-16,2025-07-16
SC-NUT-010,9,7.1677,2025-07-14,2025-07-16,2025-07-16
SC-NUT-011,5,5.8993,2025-07-14,2025-07-16,2025-07-16
SC-SAV-003,7,5.8934,2025-07-14,2025-07-16,2025-07-16
SC-SAV-010,7,5.8724,2025-07-14,2025-07-16,2025-07-16
AB-SPI-001,4,28.9558,2025-07-21,2025-07-23,2025-07-25
AB-SPI-004,11,17.3266,2025-07-21,2025-07-23,2025-07-25
AB-SPI-006,2,17.8327,2025-07-21,2025-07-23,2025-07-25
AB-SPI-007,6,11.4495,2025-07-21,2025-07-23,2025-07-25
AB-SPI-008,2,12.5956,2025-07-21,2025-07-23,2025-07-25
AB-SPI-009,4,10.5014,2025-07-21,2025-07-23,2025-07-26
AB-SPI-010,10,31.4206,2025-07-21,2025-07-23,2025-07-25
AB-SPI-012,1,41.6642,2025-07-21,2025-07-23,2025-07-25
AB-WIN-001,4,17.3404,2025-07-21,2025-07-23,2025-07-25
AB-WIN-002,4,16.118,2025-07-21,2025-07-23,2025-07-25
AB-WIN-003,1,19.4791,2025-07-21,2025-07-23,2025-07-25
AB-WIN-004,1,9.319,2025-07-21,2025-07-23,2025-07-25
AB-WIN-005,11,9.9553,2025-07-21,2025-07-23,2025-07-26
AB-WIN-010,1,15.3644,2025-07-21,2025-07-23,2025-07-25
AB-WIN-012,2,15.9538,2025-07-21,2025-07-23,2025-07-25
BB-BKG-007,191,1.509,2025-07-21,2025-07-23,2025-07-25
BB-BKG-008,18,1.6147,2025-07-21,2025-07-23,2025-07-25
BB-BKG-009,214,1.421,2025-07-21,2025-07-23,2025-07-25
BB-FBR-009,198,1.5226,2025-07-21,2025-07-23,2025-07-25
BB-PAS-007,79,1.6574,2025-07-21,2025-07-23,2025-07-26
BB-PAS-008,208,1.7755,2025-07-21,2025-07-23,2025-07-25
BN-BTW-003,40,1.9986,2025-07-21,2025-07-23,2025-07-25
BN-BTW-009,414,0.7758,2025-07-21,2025-07-23,2025-07-25
BN-COF-004,49,4.6325,2025-07-21,2025-07-23,2025-07-27
BN-COF-009,85,2.0085,2025-07-21,2025-07-23,2025-07-25
BN-JUI-002,13,4.2528,2025-07-21,2025-07-23,2025-07-25
BN-JUI-006,110,2.8749,2025-07-21,2025-07-23,2025-07-25
DE-CRE-007,87,1.304,2025-07-21,2025-07-23,2025-07-25
DE-CRE-009,157,1.1692,2025-07-21,2025-07-23,2025-07-25
DE-MIL-007,569,1.0199,2025-07-21,2025-07-23,2025-07-25
DE-MIL-008,22,0.9243,2025-07-21,2025-07-23,2025-07-25
DE-MIL-009,842,0.8352,2025-07-21,2025-07-23,2025-07-25
DE-YOG-008,42,1.207,2025-07-21,2025-07-23,2025-07-25
FP-FRU-005,108,1.7577,2025-07-21,2025-07-23,2025-07-25
FP-HER-007,124,1.4963,2025-07-21,2025-07-23,2025-07-25
FP-HER-008,305,1.8227,2025-07-21,2025-07-23,2025-07-25
FP-HER-009,287,1.4174,2025-07-21,2025-07-23,2025-07-25
FP-VEG-007,200,1.8876,2025-07-21,2025-07-23,2025-07-25
FP-VEG-008,209,1.6805,2025-07-21,2025-07-23,2025-07-25
FF-DES-009,34,1.7379,2025-07-21,2025-07-23,2025-07-25
FF-FVG-007,51,1.3239,2025-07-21,2025-07-23,2025-07-25
FF-FVG-008,287,1.4041,2025-07-21,2025-07-23,2025-07-25
FF-FVG-009,41,1.4906,2025-07-21,2025-07-23,2025-07-25
FF-ICE-008,37,1.8336,2025-07-21,2025-07-23,2025-07-25
FF-ICE-009,198,1.7585,2025-07-21,2025-07-23,2025-07-25
HC-CAG-001,3,7.1187,2025-07-21,2025-07-23,2025-07-26
HC-CAG-002,1,7.5085,2025-07-21,2025-07-23,2025-07-25
HC-CAG-003,5,8.8612,2025-07-21,2025-07-23,2025-07-25
HC-CAG-010,2,9.9635,2025-07-21,2025-07-23,2025-07-25
HC-CAG-011,3,8.3088,2025-07-21,2025-07-23,2025-07-25
HC-CAG-012,2,8.4595,2025-07-21,2025-07-23,2025-07-25
HC-DET-003,4,7.0512,2025-07-21,2025-07-23,2025-07-26
HC-DET-005,4,6.7812,2025-07-21,2025-07-23,2025-07-25
HC-DET-010,6,8.1874,2025-07-21,2025-07-23,2025-07-26
HC-DET-011,3,12.4014,2025-07-21,2025-07-23,2025-07-25
HC-DET-012,2,8.406,2025-07-21,2025-07-23,2025-07-25
HC-KIT-003,4,10.6352,2025-07-21,2025-07-23,2025-07-25
HC-KIT-010,6,7.9637,2025-07-21,2025-07-23,2025-07-25
HC-KIT-011,2,8.6959,2025-07-21,2025-07-23,2025-07-27
HC-KIT-012,4,6.8824,2025-07-21,2025-07-23,2025-07-25
HC-PAP-001,6,8.9261,2025-07-21,2025-07-23,2025-07-27
HC-PAP-010,2,9.8065,2025-07-21,2025-07-23,2025-07-25
HC-PAP-011,4,7.5338,2025-07-21,2025-07-23,2025-07-25
HC-PAP-012,1,6.9753,2025-07-21,2025-07-23,2025-07-25
MP-CHI-007,46,3.495,2025-07-21,2025-07-23,2025-07-25
MP-POR-007,22,2.9602,2025-07-21,2025-07-23,2025-07-25
MP-PRM-006,43,3.5019,2025-07-21,2025-07-23,2025-07-25
MP-PRM-007,380,2.4771,2025-07-21,2025-07-23,2025-07-25
MP-PRM-008,15,2.9598,2025-07-21,2025-07-23,2025-07-25
MP-PRM-009,43,2.2661,2025-07-21,2025-07-23,2025-07-25
PP-CNG-004,156,2.1292,2025-07-21,2025-07-23,2025-07-25
PP-CNG-005,32,1.7041,2025-07-21,2025-07-23,2025-07-25
PP-CNG-006,185,1.9231,2025-07-21,2025-07-23,2025-07-25
PP-CNG-007,248,1.1879,2025-07-21,2025-07-23,2025-07-25
PP-OIL-005,6,4.6992,2025-07-21,2025-07-23,2025-07-25
PP-PAS-011,14,5.2591,2025-07-21,2025-07-23,2025-07-25
PH-HYG-001,2,8.2315,2025-07-21,2025-07-23,2025-07-25
PH-HYG-003,2,9.0542,2025-07-21,2025-07-23,2025-07-25
