uid,price,date
HC-DET-010,12.790000000000001,2025-12-03
HC-DET-011,19.389999999999997,2025-12-03
HC-PAP-010,15.99,2025-12-03
PP-CNG-004,2.5900000000000003,2025-12-03
PH-OTC-012,14.09,2025-12-03
PH-WEL-003,15.75,2025-12-03
SC-NUT-002,9.35,2025-12-03
AB-SPI-004,22.09,2025-12-10
AB-SPI-011,44.79,2025-12-10
AB-SPI-012,53.59,2025-12-10
BB-PAS-008,1.99,2025-12-10
BN-BTW-003,2.79,2025-12-10
BN-COF-009,2.75,2025-12-10
FP-HER-009,1.79,2025-12-10
FP-VEG-008,2.1900000000000004,2025-12-10
FF-FVG-009,2.3,2025-12-10
HC-CAG-012,13.39,2025-12-10
PH-HYG-001,12.49,2025-12-10
PH-TOI-012,13.790000000000001,2025-12-10
PH-VIT-010,21.79,2025-12-10
PH-VIT-011,17.59,2025-12-10
PH-WEL-010,20.49,2025-12-10
SC-CAN-010,9.69,2025-12-10
SC-CHO-003,8.59,2025-12-10
SC-COO-003,8.49,2025-12-10
SC-NUT-003,8.790000000000001,2025-12-10
SC-NUT-011,8.69,2025-12-10
SC-SAV-010,8.649999999999999,2025-12-10
AB-SPI-007,15.1,2025-12-17
AB-WIN-002,19.889999999999997,2025-12-17
BB-BKG-007,1.69,2025-12-17
BB-BKG-009,1.59,2025-12-17
BN-BTW-003,2.89,2025-12-17
BN-COF-009,2.85,2025-12-17
BN-JUI-006,4.09,2025-12-17
DE-MIL-007,1.39,2025-12-17
FF-FVG-009,2.2,2025-12-17
FF-ICE-009,2.5900000000000003,2025-12-17
HC-DET-001,16.09,2025-12-17
HC-KIT-003,15.89,2025-12-17
HC-PAP-012,11.59,2025-12-17
PP-CNG-006,2.39,2025-12-17
PH-HYG-012,13.89,2025-12-17
SF-SHL-009,4.49,2025-12-17
SC-CHO-010,9.59,2025-12-17
SC-COO-002,8.89,2025-12-17
AB-SPI-001,36.49,2025-12-24
AB-SPI-006,22.59,2025-12-24
BB-PAS-007,1.79,2025-12-24
BN-BTW-003,2.79,2025-12-24
FP-VEG-007,2.29,2025-12-24
FF-DES-009,2.6900000000000004,2025-12-24
FF-ICE-008,2.6900000000000004,2025-12-24
HC-KIT-012,11.290000000000001,2025-12-24
PP-CNG-005,2.0900000000000003,2025-12-24
PP-OIL-005,5.79,2025-12-24
PP-PAS-011,6.390000000000001,2025-12-24
PH-OTC-002,13.19,2025-12-24
PH-VIT-002,15.35,2025-12-24
PH-VIT-003,12.95,2025-12-24
PH-WEL-003,15.25,2025-12-24
SC-CAN-011,8.790000000000001,2025-12-24
AB-SPI-008,16.09,2025-12-31
AB-SPI-012,51.89,2025-12-31
AB-WIN-003,24.889999999999997,2025-12-31
AB-WIN-012,20.8,2025-12-31
BB-BKG-007,1.79,2025-12-31
BB-PAS-007,1.89,2025-12-31
BN-COF-009,2.75,2025-12-31
FP-VEG-007,2.39,2025-12-31
FF-FVG-007,1.89,2025-12-31
FF-ICE-009,2.49,2025-12-31
HC-CAG-010,15.85,2025-12-31
HC-PAP-001,14.290000000000001,2025-12-31
MP-PRM-006,4.59,2025-12-31
MP-PRM-009,3.0500000000000003,2025-12-31
PP-CNG-004,2.49,2025-12-31
PP-CNG-005,2.1900000000000004,2025-12-31
PH-HYG-003,13.290000000000001,2025-12-31
PH-OTC-010,15.39,2025-12-31
PH-TOI-003,15.49,2025-12-31
PH-WEL-011,16.59,2025-12-31
SF-SPR-008,1.99,2025-12-31
SC-NUT-002,9.049999999999999,2025-12-31
