uid,on_hand,date
DE-CRE-007,146,2025-08-22
DE-CRE-009,143,2025-08-22
DE-MIL-007,620,2025-08-22
DE-MIL-008,15,2025-08-22
DE-MIL-009,1071,2025-08-22
DE-YOG-008,39,2025-08-22
FF-DES-009,30,2025-08-22
FF-FVG-007,49,2025-08-22
FF-FVG-008,400,2025-08-22
FF-FVG-009,65,2025-08-22
FF-ICE-008,29,2025-08-22
FF-ICE-009,166,2025-08-22
FP-FRU-005,46,2025-08-22
FP-HER-007,70,2025-08-22
FP-HER-008,174,2025-08-22
FP-HER-009,258,2025-08-22
FP-VEG-007,148,2025-08-22
FP-VEG-008,261,2025-08-22
HC-CAG-001,1,2025-08-22
HC-CAG-002,2,2025-08-22
HC-CAG-003,2,2025-08-22
HC-CAG-010,2,2025-08-22
HC-CAG-011,0,2025-08-22
HC-CAG-012,2,2025-08-22
HC-DET-001,1,2025-08-22
HC-DET-003,1,2025-08-22
HC-DET-005,3,2025-08-22
HC-DET-010,2,2025-08-22
HC-DET-011,2,2025-08-22
HC-DET-012,0,2025-08-22
HC-KIT-003,1,2025-08-22
HC-KIT-010,5,2025-08-22
HC-KIT-011,2,2025-08-22
HC-KIT-012,2,2025-08-22
HC-PAP-001,2,2025-08-22
HC-PAP-010,0,2025-08-22
HC-PAP-011,3,2025-08-22
HC-PAP-012,2,2025-08-22
MP-CHI-007,78,2025-08-22
MP-POR-007,21,2025-08-22
MP-PRM-006,34,2025-08-22
MP-PRM-007,307,2025-08-22
MP-PRM-008,15,2025-08-22
MP-PRM-009,38,2025-08-22
PH-HYG-001,3,2025-08-22
PH-HYG-003,0,2025-08-22
PH-HYG-012,2,2025-08-22
PH-OTC-002,4,2025-08-22
PH-OTC-010,4,2025-08-22
PH-OTC-012,5,2025-08-22
PH-TOI-002,8,2025-08-22
PH-TOI-003,3,2025-08-22
PH-TOI-012,5,2025-08-22
PH-VIT-001,3,2025-08-22
PH-VIT-002,5,2025-08-22
PH-VIT-003,2,2025-08-22
PH-VIT-010,2,2025-08-22
PH-VIT-011,3,2025-08-22
PH-VIT-012,0,2025-08-22
PH-WEL-002,3,2025-08-22
PH-WEL-003,3,2025-08-22
PH-WEL-010,5,2025-08-22
PH-WEL-011,2,2025-08-22
PH-WEL-012,6,2025-08-22
PP-CNG-004,190,2025-08-22
PP-CNG-005,31,2025-08-22
PP-CNG-006,193,2025-08-22
PP-CNG-007,354,2025-08-22
PP-OIL-005,47,2025-08-22
PP-PAS-011,48,2025-08-22
SC-CAN-002,7,2025-08-22
SC-CAN-010,4,2025-08-22
SC-CAN-011,11,2025-08-22
SC-CAN-012,5,2025-08-22
SC-CHO-002,4,2025-08-22
SC-CHO-003,4,2025-08-22
SC-CHO-010,13,2025-08-22
SC-CHO-011,4,2025-08-22
SC-CHO-012,22,2025-08-22
SC-COO-002,8,2025-08-22
SC-COO-003,12,2025-08-22
SC-COO-010,7,2025-08-22
SC-COO-011,10,2025-08-22
SC-COO-012,4,2025-08-22
SC-NUT-002,8,2025-08-22
SC-NUT-003,9,2025-08-22
SC-NUT-010,18,2025-08-22
SC-NUT-011,9,2025-08-22
SC-SAV-003,10,2025-08-22
SC-SAV-010,12,2025-08-22
SF-FFF-009,6,2025-08-22
SF-SHL-009,0,2025-08-22
SF-SPR-004,76,2025-08-22
SF-SPR-007,31,2025-08-22
SF-SPR-008,21,2025-08-22
SF-SPR-009,46,2025-08-22
AB-SPI-001,1,2025-08-23
AB-SPI-002,21,2025-08-23
AB-SPI-003,27,2025-08-23
AB-SPI-004,6,2025-08-23
AB-SPI-005,1,2025-08-23
AB-SPI-006,1,2025-08-23
AB-SPI-007,3,2025-08-23
AB-SPI-008,3,2025-08-23
AB-SPI-009,3,2025-08-23
AB-SPI-010,1,2025-08-23
AB-SPI-011,7,2025-08-23
AB-SPI-012,2,2025-08-23
AB-WIN-001,1,2025-08-23
AB-WIN-002,3,2025-08-23
AB-WIN-003,2,2025-08-23
AB-WIN-004,2,2025-08-23
AB-WIN-005,6,2025-08-23
AB-WIN-010,2,2025-08-23
AB-WIN-011,1,2025-08-23
AB-WIN-012,2,2025-08-23
BB-BKG-007,92,2025-08-23
BB-BKG-008,3,2025-08-23
BB-BKG-009,119,2025-08-23
BB-FBR-009,63,2025-08-23
BB-PAS-007,24,2025-08-23
BB-PAS-008,130,2025-08-23
BN-BTW-003,55,2025-08-23
BN-BTW-009,354,2025-08-23
BN-COF-004,42,2025-08-23
BN-COF-009,55,2025-08-23
BN-JUI-002,15,2025-08-23
BN-JUI-006,61,2025-08-23
DE-CRE-007,146,2025-08-23
DE-CRE-009,115,2025-08-23
DE-MIL-007,470,2025-08-23
DE-MIL-008,15,2025-08-23
DE-MIL-009,695,2025-08-23
DE-YOG-008,26,2025-08-23
FF-DES-009,29,2025-08-23
FF-FVG-007,30,2025-08-23
FF-FVG-008,287,2025-08-23
FF-FVG-009,48,2025-08-23
FF-ICE-008,19,2025-08-23
FF-ICE-009,142,2025-08-23
FP-FRU-005,28,2025-08-23
FP-HER-007,58,2025-08-23
FP-HER-008,105,2025-08-23
FP-HER-009,222,2025-08-23
FP-VEG-007,109,2025-08-23
FP-VEG-008,195,2025-08-23
HC-CAG-001,0,2025-08-23
HC-CAG-002,1,2025-08-23
HC-CAG-003,0,2025-08-23
HC-CAG-010,2,2025-08-23
HC-CAG-011,0,2025-08-23
HC-CAG-012,2,2025-08-23
HC-DET-001,0,2025-08-23
HC-DET-003,1,2025-08-23
HC-DET-005,2,2025-08-23
HC-DET-010,1,2025-08-23
HC-DET-011,1,2025-08-23
HC-DET-012,0,2025-08-23
HC-KIT-003,1,2025-08-23
HC-KIT-010,3,2025-08-23
HC-KIT-011,2,2025-08-23
HC-KIT-012,2,2025-08-23
HC-PAP-001,0,2025-08-23
HC-PAP-010,0,2025-08-23
HC-PAP-011,0,2025-08-23
HC-PAP-012,2,2025-08-23
MP-CHI-007,54,2025-08-23
MP-POR-007,16,2025-08-23
MP-PRM-006,21,2025-08-23
MP-PRM-007,225,2025-08-23
MP-PRM-008,15,2025-08-23
MP-PRM-009,26,2025-08-23
PH-HYG-001,3,2025-08-23
PH-HYG-003,0,2025-08-23
PH-HYG-012,2,2025-08-23
PH-OTC-002,4,2025-08-23
PH-OTC-010,4,2025-08-23
PH-OTC-012,4,2025-08-23
PH-TOI-002,8,2025-08-23
PH-TOI-003,1,2025-08-23
PH-TOI-012,4,2025-08-23
PH-VIT-001,2,2025-08-23
PH-VIT-002,1,2025-08-23
PH-VIT-003,2,2025-08-23
PH-VIT-010,2,2025-08-23
PH-VIT-011,3,2025-08-23
PH-VIT-012,0,2025-08-23
PH-WEL-002,3,2025-08-23
PH-WEL-003,3,2025-08-23
PH-WEL-010,5,2025-08-23
PH-WEL-011,0,2025-08-23
PH-WEL-012,4,2025-08-23
PP-CNG-004,147,2025-08-23
PP-CNG-005,22,2025-08-23
PP-CNG-006,152,2025-08-23
PP-CNG-007,268,2025-08-23
PP-OIL-005,47,2025-08-23
PP-PAS-011,36,2025-08-23
SC-CAN-002,6,2025-08-23
SC-CAN-010,4,2025-08-23
SC-CAN-011,11,2025-08-23
SC-CAN-012,3,2025-08-23
SC-CHO-002,4,2025-08-23
SC-CHO-003,1,2025-08-23
SC-CHO-010,10,2025-08-23
SC-CHO-011,4,2025-08-23
SC-CHO-012,12,2025-08-23
SC-COO-002,6,2025-08-23
SC-COO-003,9,2025-08-23
SC-COO-010,4,2025-08-23
SC-COO-011,8,2025-08-23
SC-COO-012,3,2025-08-23
SC-NUT-002,5,2025-08-23
SC-NUT-003,5,2025-08-23
SC-NUT-010,15,2025-08-23
SC-NUT-011,4,2025-08-23
SC-SAV-003,4,2025-08-23
SC-SAV-010,8,2025-08-23
SF-FFF-009,4,2025-08-23
SF-SHL-009,0,2025-08-23
SF-SPR-004,39,2025-08-23
SF-SPR-007,20,2025-08-23
SF-SPR-008,19,2025-08-23
SF-SPR-009,31,2025-08-23
AB-SPI-001,1,2025-08-24
AB-SPI-002,21,2025-08-24
AB-SPI-003,27,2025-08-24
AB-SPI-004,3,2025-08-24
AB-SPI-005,1,2025-08-24
AB-SPI-006,1,2025-08-24
AB-SPI-007,0,2025-08-24
AB-SPI-008,2,2025-08-24
AB-SPI-009,0,2025-08-24
AB-SPI-010,1,2025-08-24
AB-SPI-011,7,2025-08-24
AB-SPI-012,2,2025-08-24
AB-WIN-001,1,2025-08-24
AB-WIN-002,2,2025-08-24
AB-WIN-003,2,2025-08-24
AB-WIN-004,1,2025-08-24
AB-WIN-005,4,2025-08-24
AB-WIN-010,2,2025-08-24
AB-WIN-011,0,2025-08-24
AB-WIN-012,2,2025-08-24
BB-BKG-007,75,2025-08-24
BB-BKG-008,0,2025-08-24
BB-BKG-009,96,2025-08-24
BB-FBR-009,44,2025-08-24
BB-PAS-007,15,2025-08-24
BB-PAS-008,99,2025-08-24
BN-BTW-003,49,2025-08-24
BN-BTW-009,313,2025-08-24
BN-COF-004,27,2025-08-24
BN-COF-009,26,2025-08-24
BN-JUI-002,15,2025-08-24
BN-JUI-006,54,2025-08-24
DE-CRE-007,129,2025-08-24
DE-CRE-009,104,2025-08-24
DE-MIL-007,437,2025-08-24
DE-MIL-008,8,2025-08-24
DE-MIL-009,577,2025-08-24
DE-YOG-008,19,2025-08-24
FF-DES-009,24,2025-08-24
FF-FVG-007,28,2025-08-24
FF-FVG-008,260,2025-08-24
FF-FVG-009,41,2025-08-24
FF-ICE-008,17,2025-08-24
FF-ICE-009,135,2025-08-24
FP-FRU-005,20,2025-08-24
FP-HER-007,53,2025-08-24
FP-HER-008,84,2025-08-24
FP-HER-009,192,2025-08-24
FP-VEG-007,84,2025-08-24
FP-VEG-008,137,2025-08-24
HC-CAG-001,0,2025-08-24
HC-CAG-002,1,2025-08-24
HC-CAG-003,0,2025-08-24
HC-CAG-010,2,2025-08-24
HC-CAG-011,0,2025-08-24
HC-CAG-012,2,2025-08-24
HC-DET-001,0,2025-08-24
HC-DET-003,0,2025-08-24
HC-DET-005,2,2025-08-24
HC-DET-010,0,2025-08-24
HC-DET-011,1,2025-08-24
HC-DET-012,0,2025-08-24
HC-KIT-003,0,2025-08-24
HC-KIT-010,0,2025-08-24
HC-KIT-011,1,2025-08-24
HC-KIT-012,2,2025-08-24
HC-PAP-001,0,2025-08-24
HC-PAP-010,0,2025-08-24
HC-PAP-011,0,2025-08-24
HC-PAP-012,2,2025-08-24
MP-CHI-007,54,2025-08-24
MP-POR-007,12,2025-08-24
MP-PRM-006,11,2025-08-24
MP-PRM-007,199,2025-08-24
MP-PRM-008,3,2025-08-24
MP-PRM-009,23,2025-08-24
PH-HYG-001,3,2025-08-24
PH-HYG-003,0,2025-08-24
PH-HYG-012,2,2025-08-24
PH-OTC-002,3,2025-08-24
PH-OTC-010,3,2025-08-24
PH-OTC-012,2,2025-08-24
PH-TOI-002,8,2025-08-24
PH-TOI-003,0,2025-08-24
PH-TOI-012,3,2025-08-24
PH-VIT-001,2,2025-08-24
PH-VIT-002,1,2025-08-24
PH-VIT-003,2,2025-08-24
PH-VIT-010,2,2025-08-24
PH-VIT-011,3,2025-08-24
PH-VIT-012,0,2025-08-24
PH-WEL-002,3,2025-08-24
PH-WEL-003,2,2025-08-24
PH-WEL-010,4,2025-08-24
PH-WEL-011,0,2025-08-24
PH-WEL-012,0,2025-08-24
PP-CNG-004,127,2025-08-24
PP-CNG-005,9,2025-08-24
PP-CNG-006,137,2025-08-24
PP-CNG-007,227,2025-08-24
PP-OIL-005,40,2025-08-24
PP-PAS-011,36,2025-08-24
SC-CAN-002,5,2025-08-24
SC-CAN-010,4,2025-08-24
SC-CAN-011,11,2025-08-24
SC-CAN-012,1,2025-08-24
SC-CHO-002,4,2025-08-24
SC-CHO-003,0,2025-08-24
SC-CHO-010,10,2025-08-24
SC-CHO-011,4,2025-08-24
SC-CHO-012,7,2025-08-24
SC-COO-002,5,2025-08-24
SC-COO-003,9,2025-08-24
SC-COO-010,4,2025-08-24
SC-COO-011,8,2025-08-24
SC-COO-012,3,2025-08-24
SC-NUT-002,5,2025-08-24
SC-NUT-003,4,2025-08-24
SC-NUT-010,15,2025-08-24
SC-NUT-011,4,2025-08-24
SC-SAV-003,4,2025-08-24
SC-SAV-010,4,2025-08-24
SF-FFF-009,4,2025-08-24
SF-SHL-009,0,2025-08-24
SF-SPR-004,23,2025-08-24
SF-SPR-007,5,2025-08-24
SF-SPR-008,18,2025-08-24
SF-SPR-009,29,2025-08-24
AB-SPI-001,0,2025-08-25
AB-SPI-002,21,2025-08-25
AB-SPI-003,27,2025-08-25
AB-SPI-004,3,2025-08-25
AB-SPI-005,1,2025-08-25
AB-SPI-006,0,2025-08-25
AB-SPI-007,0,2025-08-25
AB-SPI-008,2,2025-08-25
AB-SPI-009,0,2025-08-25
AB-SPI-010,1,2025-08-25
AB-SPI-011,7,2025-08-25
AB-SPI-012,2,2025-08-25
AB-WIN-001,1,2025-08-25
AB-WIN-002,1,2025-08-25
AB-WIN-003,1,2025-08-25
AB-WIN-004,0,2025-08-25
AB-WIN-005,2,2025-08-25
AB-WIN-010,2,2025-08-25
AB-WIN-011,0,2025-08-25
AB-WIN-012,2,2025-08-25
BB-BKG-007,58,2025-08-25
BB-BKG-008,0,2025-08-25
BB-BKG-009,85,2025-08-25
BB-FBR-009,28,2025-08-25
BB-PAS-007,15,2025-08-25
BB-PAS-008,81,2025-08-25
BN-BTW-003,49,2025-08-25
BN-BTW-009,298,2025-08-25
BN-COF-004,22,2025-08-25
BN-COF-009,17,2025-08-25
BN-JUI-002,12,2025-08-25
BN-JUI-006,50,2025-08-25
DE-CRE-007,128,2025-08-25
DE-CRE-009,90,2025-08-25
DE-MIL-007,425,2025-08-25
DE-MIL-008,2,2025-08-25
DE-MIL-009,496,2025-08-25
DE-YOG-008,7,2025-08-25
FF-DES-009,18,2025-08-25
FF-FVG-007,26,2025-08-25
FF-FVG-008,250,2025-08-25
FF-FVG-009,41,2025-08-25
FF-ICE-008,14,2025-08-25
FF-ICE-009,128,2025-08-25
FP-FRU-005,19,2025-08-25
FP-HER-007,53,2025-08-25
FP-HER-008,56,2025-08-25
FP-HER-009,172,2025-08-25
FP-VEG-007,77,2025-08-25
FP-VEG-008,109,2025-08-25
HC-CAG-001,0,2025-08-25
HC-CAG-002,0,2025-08-25
HC-CAG-003,0,2025-08-25
HC-CAG-010,2,2025-08-25
HC-CAG-011,0,2025-08-25
HC-CAG-012,2,2025-08-25
HC-DET-001,0,2025-08-25
HC-DET-003,0,2025-08-25
HC-DET-005,1,2025-08-25
HC-DET-010,0,2025-08-25
HC-DET-011,0,2025-08-25
HC-DET-012,0,2025-08-25
HC-KIT-003,0,2025-08-25
HC-KIT-010,0,2025-08-25
HC-KIT-011,0,2025-08-25
HC-KIT-012,2,2025-08-25
HC-PAP-001,0,2025-08-25
HC-PAP-010,0,2025-08-25
HC-PAP-011,0,2025-08-25
HC-PAP-012,2,2025-08-25
MP-CHI-007,52,2025-08-25
MP-POR-007,12,2025-08-25
MP-PRM-006,11,2025-08-25
MP-PRM-007,176,2025-08-25
MP-PRM-008,3,2025-08-25
MP-PRM-009,21,2025-08-25
PH-HYG-001,3,2025-08-25
PH-HYG-003,0,2025-08-25
PH-HYG-012,2,2025-08-25
PH-OTC-002,3,2025-08-25
PH-OTC-010,2,2025-08-25
PH-OTC-012,1,2025-08-25
PH-TOI-002,8,2025-08-25
PH-TOI-003,0,2025-08-25
PH-TOI-012,3,2025-08-25
PH-VIT-001,2,2025-08-25
PH-VIT-002,0,2025-08-25
PH-VIT-003,2,2025-08-25
PH-VIT-010,2,2025-08-25
PH-VIT-011,3,2025-08-25
PH-VIT-012,0,2025-08-25
PH-WEL-002,3,2025-08-25
PH-WEL-003,2,2025-08-25
PH-WEL-010,4,2025-08-25
PH-WEL-011,0,2025-08-25
PH-WEL-012,0,2025-08-25
PP-CNG-004,107,2025-08-25
PP-CNG-005,7,2025-08-25
PP-CNG-006,124,2025-08-25
PP-CNG-007,202,2025-08-25
PP-OIL-005,40,2025-08-25
PP-PAS-011,32,2025-08-25
SC-CAN-002,5,2025-08-25
SC-CAN-010,4,2025-08-25
SC-CAN-011,11,2025-08-25
SC-CAN-012,1,2025-08-25
SC-CHO-002,3,2025-08-25
SC-CHO-003,0,2025-08-25
SC-CHO-010,10,2025-08-25
SC-CHO-011,4,2025-08-25
SC-CHO-012,2,2025-08-25
SC-COO-002,5,2025-08-25
SC-COO-003,8,2025-08-25
SC-COO-010,4,2025-08-25
SC-COO-011,8,2025-08-25
SC-COO-012,3,2025-08-25
SC-NUT-002,5,2025-08-25
SC-NUT-003,4,2025-08-25
SC-NUT-010,14,2025-08-25
SC-NUT-011,4,2025-08-25
SC-SAV-003,2,2025-08-25
SC-SAV-010,4,2025-08-25
SF-FFF-009,2,2025-08-25
SF-SHL-009,0,2025-08-25
SF-SPR-004,19,2025-08-25
SF-SPR-007,2,2025-08-25
SF-SPR-008,16,2025-08-25
SF-SPR-009,28,2025-08-25
AB-SPI-001,0,2025-08-26
AB-SPI-002,21,2025-08-26
AB-SPI-003,27,2025-08-26
AB-SPI-004,1,2025-08-26
AB-SPI-005,1,2025-08-26
AB-SPI-006,0,2025-08-26
AB-SPI-007,0,2025-08-26
AB-SPI-008,2,2025-08-26
AB-SPI-009,0,2025-08-26
AB-SPI-010,0,2025-08-26
AB-SPI-011,7,2025-08-26
AB-SPI-012,2,2025-08-26
AB-WIN-001,1,2025-08-26
AB-WIN-002,0,2025-08-26
AB-WIN-003,1,2025-08-26
AB-WIN-004,0,2025-08-26
AB-WIN-005,2,2025-08-26
AB-WIN-010,2,2025-08-26
AB-WIN-011,0,2025-08-26
AB-WIN-012,1,2025-08-26
BB-BKG-007,53,2025-08-26
BB-BKG-008,0,2025-08-26
BB-BKG-009,64,2025-08-26
BB-FBR-009,14,2025-08-26
BB-PAS-007,15,2025-08-26
BB-PAS-008,69,2025-08-26
BN-BTW-003,49,2025-08-26
BN-BTW-009,273,2025-08-26
BN-COF-004,22,2025-08-26
BN-COF-009,8,2025-08-26
BN-JUI-002,12,2025-08-26
BN-JUI-006,48,2025-08-26
DE-CRE-007,126,2025-08-26
DE-CRE-009,89,2025-08-26
DE-MIL-007,390,2025-08-26
DE-MIL-008,2,2025-08-26
DE-MIL-009,410,2025-08-26
DE-YOG-008,0,2025-08-26
FF-DES-009,18,2025-08-26
FF-FVG-007,26,2025-08-26
FF-FVG-008,220,2025-08-26
FF-FVG-009,35,2025-08-26
FF-ICE-008,12,2025-08-26
FF-ICE-009,111,2025-08-26
FP-FRU-005,16,2025-08-26
FP-HER-007,44,2025-08-26
FP-HER-008,28,2025-08-26
FP-HER-009,167,2025-08-26
FP-VEG-007,70,2025-08-26
FP-VEG-008,94,2025-08-26
HC-CAG-001,-1,2025-08-26
HC-CAG-002,0,2025-08-26
HC-CAG-003,0,2025-08-26
HC-CAG-010,2,2025-08-26
HC-CAG-011,0,2025-08-26
HC-CAG-012,2,2025-08-26
HC-DET-001,0,2025-08-26
HC-DET-003,0,2025-08-26
HC-DET-005,1,2025-08-26
HC-DET-010,0,2025-08-26
HC-DET-011,0,2025-08-26
HC-DET-012,0,2025-08-26
HC-KIT-003,0,2025-08-26
HC-KIT-010,0,2025-08-26
HC-KIT-011,0,2025-08-26
HC-KIT-012,2,2025-08-26
HC-PAP-001,0,2025-08-26
HC-PAP-010,0,2025-08-26
HC-PAP-011,0,2025-08-26
HC-PAP-012,1,2025-08-26
MP-CHI-007,47,2025-08-26
MP-POR-007,8,2025-08-26
MP-PRM-006,11,2025-08-26
MP-PRM-007,152,2025-08-26
MP-PRM-008,3,2025-08-26
MP-PRM-009,21,2025-08-26
PH-HYG-001,1,2025-08-26
PH-HYG-003,0,2025-08-26
PH-HYG-012,2,2025-08-26
PH-OTC-002,3,2025-08-26
PH-OTC-010,1,2025-08-26
PH-OTC-012,1,2025-08-26
PH-TOI-002,8,2025-08-26
PH-TOI-003,0,2025-08-26
PH-TOI-012,3,2025-08-26
PH-VIT-001,1,2025-08-26
PH-VIT-002,0,2025-08-26
PH-VIT-003,1,2025-08-26
PH-VIT-010,2,2025-08-26
PH-VIT-011,3,2025-08-26
PH-VIT-012,0,2025-08-26
PH-WEL-002,3,2025-08-26
PH-WEL-003,2,2025-08-26
PH-WEL-010,4,2025-08-26
PH-WEL-011,0,2025-08-26
PH-WEL-012,0,2025-08-26
PP-CNG-004,106,2025-08-26
PP-CNG-005,1,2025-08-26
PP-CNG-006,115,2025-08-26
PP-CNG-007,193,2025-08-26
PP-OIL-005,33,2025-08-26
PP-PAS-011,26,2025-08-26
SC-CAN-002,5,2025-08-26
SC-CAN-010,4,2025-08-26
SC-CAN-011,11,2025-08-26
SC-CAN-012,1,2025-08-26
SC-CHO-002,2,2025-08-26
SC-CHO-003,0,2025-08-26
SC-CHO-010,9,2025-08-26
SC-CHO-011,4,2025-08-26
SC-CHO-012,2,2025-08-26
SC-COO-002,4,2025-08-26
SC-COO-003,8,2025-08-26
SC-COO-010,4,2025-08-26
SC-COO-011,8,2025-08-26
SC-COO-012,1,2025-08-26
SC-NUT-002,4,2025-08-26
SC-NUT-003,2,2025-08-26
SC-NUT-010,13,2025-08-26
SC-NUT-011,4,2025-08-26
SC-SAV-003,2,2025-08-26
SC-SAV-010,4,2025-08-26
SF-FFF-009,2,2025-08-26
SF-SHL-009,0,2025-08-26
SF-SPR-004,6,2025-08-26
SF-SPR-007,2,2025-08-26
SF-SPR-008,13,2025-08-26
SF-SPR-009,21,2025-08-26
AB-SPI-001,4,2025-08-27
AB-SPI-002,21,2025-08-27
AB-SPI-003,27,2025-08-27
AB-SPI-004,7,2025-08-27
AB-SPI-005,2,2025-08-27
AB-SPI-006,4,2025-08-27
AB-SPI-007,5,2025-08-27
AB-SPI-008,2,2025-08-27
AB-SPI-009,5,2025-08-27
AB-SPI-010,4,2025-08-27
AB-SPI-011,7,2025-08-27
AB-SPI-012,2,2025-08-27
AB-WIN-001,6,2025-08-27
AB-WIN-002,7,2025-08-27
AB-WIN-003,2,2025-08-27
AB-WIN-004,3,2025-08-27
AB-WIN-005,16,2025-08-27
AB-WIN-010,2,2025-08-27
AB-WIN-011,3,2025-08-27
AB-WIN-012,3,2025-08-27
BB-BKG-007,155,2025-08-27
BB-BKG-008,23,2025-08-27
BB-BKG-009,231,2025-08-27
BB-FBR-009,242,2025-08-27
BB-PAS-007,71,2025-08-27
BB-PAS-008,279,2025-08-27
BN-BTW-003,71,2025-08-27
BN-BTW-009,626,2025-08-27
BN-COF-004,45,2025-08-27
BN-COF-009,124,2025-08-27
BN-JUI-002,21,2025-08-27
BN-JUI-006,117,2025-08-27
DE-CRE-007,165,2025-08-27
DE-CRE-009,158,2025-08-27
DE-MIL-007,764,2025-08-27
DE-MIL-008,13,2025-08-27
DE-MIL-009,1398,2025-08-27
DE-YOG-008,61,2025-08-27
FF-DES-009,42,2025-08-27
FF-FVG-007,73,2025-08-27
FF-FVG-008,421,2025-08-27
FF-FVG-009,58,2025-08-27
FF-ICE-008,39,2025-08-27
FF-ICE-009,260,2025-08-27
FP-FRU-005,88,2025-08-27
FP-HER-007,127,2025-08-27
FP-HER-008,308,2025-08-27
FP-HER-009,325,2025-08-27
FP-VEG-007,199,2025-08-27
FP-VEG-008,219,2025-08-27
HC-CAG-001,0,2025-08-27
HC-CAG-002,2,2025-08-27
HC-CAG-003,2,2025-08-27
HC-CAG-010,3,2025-08-27
HC-CAG-011,4,2025-08-27
HC-CAG-012,2,2025-08-27
HC-DET-001,1,2025-08-27
HC-DET-003,2,2025-08-27
HC-DET-005,4,2025-08-27
HC-DET-010,4,2025-08-27
HC-DET-011,2,2025-08-27
HC-DET-012,1,2025-08-27
HC-KIT-003,3,2025-08-27
HC-KIT-010,4,2025-08-27
HC-KIT-011,2,2025-08-27
HC-KIT-012,2,2025-08-27
HC-PAP-001,5,2025-08-27
HC-PAP-010,3,2025-08-27
HC-PAP-011,5,2025-08-27
HC-PAP-012,1,2025-08-27
MP-CHI-007,95,2025-08-27
MP-POR-007,27,2025-08-27
MP-PRM-006,52,2025-08-27
MP-PRM-007,414,2025-08-27
MP-PRM-008,27,2025-08-27
MP-PRM-009,50,2025-08-27
PH-HYG-001,2,2025-08-27
PH-HYG-003,2,2025-08-27
PH-HYG-012,3,2025-08-27
PH-OTC-002,5,2025-08-27
PH-OTC-010,3,2025-08-27
PH-OTC-012,7,2025-08-27
PH-TOI-002,8,2025-08-27
PH-TOI-003,5,2025-08-27
PH-TOI-012,6,2025-08-27
PH-VIT-001,3,2025-08-27
PH-VIT-002,5,2025-08-27
PH-VIT-003,1,2025-08-27
PH-VIT-010,3,2025-08-27
PH-VIT-011,3,2025-08-27
PH-VIT-012,2,2025-08-27
PH-WEL-002,4,2025-08-27
PH-WEL-003,3,2025-08-27
PH-WEL-010,8,2025-08-27
PH-WEL-011,3,2025-08-27
PH-WEL-012,11,2025-08-27
PP-CNG-004,236,2025-08-27
PP-CNG-005,40,2025-08-27
PP-CNG-006,237,2025-08-27
PP-CNG-007,415,2025-08-27
PP-OIL-005,43,2025-08-27
PP-PAS-011,44,2025-08-27
SC-CAN-002,10,2025-08-27
SC-CAN-010,5,2025-08-27
SC-CAN-011,11,2025-08-27
SC-CAN-012,13,2025-08-27
SC-CHO-002,5,2025-08-27
SC-CHO-003,6,2025-08-27
SC-CHO-010,15,2025-08-27
SC-CHO-011,5,2025-08-27
SC-CHO-012,34,2025-08-27
SC-COO-002,8,2025-08-27
SC-COO-003,10,2025-08-27
SC-COO-010,7,2025-08-27
SC-COO-011,10,2025-08-27
SC-COO-012,1,2025-08-27
SC-NUT-002,11,2025-08-27
SC-NUT-003,12,2025-08-27
SC-NUT-010,20,2025-08-27
SC-NUT-011,11,2025-08-27
SC-SAV-003,14,2025-08-27
SC-SAV-010,12,2025-08-27
SF-FFF-009,11,2025-08-27
SF-SHL-009,8,2025-08-27
SF-SPR-004,106,2025-08-27
SF-SPR-007,73,2025-08-27
SF-SPR-008,22,2025-08-27
SF-SPR-009,53,2025-08-27
AB-SPI-001,3,2025-08-28
AB-SPI-002,21,2025-08-28
AB-SPI-003,27,2025-08-28
AB-SPI-004,6,2025-08-28
AB-SPI-005,0,2025-08-28
AB-SPI-006,2,2025-08-28
AB-SPI-007,5,2025-08-28
AB-SPI-008,2,2025-08-28
AB-SPI-009,5,2025-08-28
AB-SPI-010,4,2025-08-28
AB-SPI-011,7,2025-08-28
AB-SPI-012,2,2025-08-28
AB-WIN-001,6,2025-08-28
AB-WIN-002,7,2025-08-28
AB-WIN-003,2,2025-08-28
AB-WIN-004,2,2025-08-28
AB-WIN-005,15,2025-08-28
AB-WIN-010,2,2025-08-28
AB-WIN-011,1,2025-08-28
AB-WIN-012,3,2025-08-28
BB-BKG-007,149,2025-08-28
BB-BKG-008,22,2025-08-28
BB-BKG-009,211,2025-08-28
BB-FBR-009,215,2025-08-28
BB-PAS-007,69,2025-08-28
BB-PAS-008,237,2025-08-28
BN-BTW-003,70,2025-08-28
BN-BTW-009,585,2025-08-28
BN-COF-004,41,2025-08-28
BN-COF-009,120,2025-08-28
BN-JUI-002,8,2025-08-28
BN-JUI-006,107,2025-08-28
DE-CRE-007,161,2025-08-28
DE-CRE-009,138,2025-08-28
DE-MIL-007,669,2025-08-28
DE-MIL-008,13,2025-08-28
DE-MIL-009,1279,2025-08-28
DE-YOG-008,51,2025-08-28
FF-DES-009,39,2025-08-28
FF-FVG-007,73,2025-08-28
FF-FVG-008,379,2025-08-28
FF-FVG-009,54,2025-08-28
FF-ICE-008,39,2025-08-28
FF-ICE-009,250,2025-08-28
FP-FRU-005,74,2025-08-28
FP-HER-007,114,2025-08-28
FP-HER-008,270,2025-08-28
